Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,1.76,1.73,,,,,,,
1969,1.75,1.34,-22.41,,,,,,
1970,1.38,1.84,36.78,,,,,,
1971,1.84,2.3,24.89,,,,,,
1972,2.3,2.6,13.35,,,,,,
1973,2.6,1.32,-49.14,-5.266,,,,,
1974,1.32,1.09,-17.59,-4.046,,,,,
1975,1.09,1.44,31.84,-4.784,,,,,
1976,1.44,2.01,39.76,-2.659,,,,,
1977,2.01,1.87,-7.01,-6.379,,,,,
1978,1.86,1.72,-7.92,5.436,-0.058,,,,
1979,1.72,1.31,-24.03,3.745,-0.226,,,,
1980,1.31,0.8168,-37.51,-10.721,-7.8,,,,
1981,0.822,0.6841,-16.25,-19.391,-11.419,,,,
1982,0.6841,1.59,132.09,-3.192,-4.799,,,,
1983,1.59,2.6,63.51,8.615,7.014,2.753,,,
1984,2.6,2.8,7.67,16.407,9.894,5.036,,,
1985,2.8,3.55,27.13,34.16,9.443,4.479,,,
1986,3.55,5.17,45.47,49.856,9.908,5.548,,,
1987,5.23,6.93,34.0,34.235,13.996,6.754,,,
1988,7.0,9.28,34.0,28.978,18.359,13.885,8.761,,
1989,9.28,8.02,-13.61,23.425,19.864,14.231,9.359,,
1990,8.02,4.89,-38.97,6.614,19.597,8.492,5.009,,
1991,4.89,5.17,5.63,0.0,22.416,6.501,4.133,,
1992,5.15,7.88,52.44,2.603,17.358,10.064,5.701,,
1993,7.95,11.85,50.44,5.011,16.379,13.731,11.598,8.001,
1994,11.74,10.25,-13.57,5.029,13.856,14.7,11.857,8.479,
1995,10.29,10.61,3.59,16.757,11.57,18.642,10.501,7.26,
1996,10.61,11.85,11.69,18.044,8.648,20.941,9.276,6.777,
1997,11.72,17.85,50.58,17.767,9.923,17.494,11.941,8.011,
1998,17.9,32.34,81.18,22.237,13.297,18.3,15.801,13.649,10.253
1999,32.27,29.38,-9.16,23.443,13.864,16.966,16.826,14.084,10.84
2000,29.07,23.44,-20.23,17.179,16.967,13.409,18.275,11.806,8.852
2001,23.81,15.72,-32.93,5.815,11.763,7.695,16.968,8.575,6.616
2002,15.94,9.3,-40.84,-12.225,1.671,1.98,9.233,6.627,4.34
2003,9.5,16.0,72.04,-13.129,3.048,3.698,9.511,9.331,8.672
2004,16.1,14.64,-8.5,-13.004,3.629,4.094,8.622,10.136,9.045
2005,14.66,7.72,-47.27,-19.919,-3.13,3.091,3.961,9.401,5.757
2006,7.72,7.51,-2.72,-13.734,-4.458,2.52,1.884,10.058,4.492
2007,7.56,6.73,-10.39,-6.264,-9.294,-1.046,-0.146,5.941,4.361
2008,6.73,2.29,-65.97,-32.214,-23.262,-10.379,-6.757,-0.507,0.959
2009,2.3,10.0,336.68,-7.34,-10.217,-0.164,1.109,5.224,7.01
2010,10.17,16.79,67.9,16.812,-3.282,3.107,6.362,6.413,10.602
2011,17.02,10.76,-35.91,7.457,-3.72,-0.641,3.733,2.975,9.62
2012,11.0,12.95,20.35,13.986,3.366,-2.117,2.515,2.532,7.241
2013,13.23,15.43,19.15,46.456,-0.362,-4.814,1.329,2.055,6.116
2014,15.42,15.5,0.4537,9.161,0.572,-4.174,2.089,2.671,5.87
2015,15.59,14.09,-9.1,-3.446,6.201,-3.336,1.428,4.324,4.702
2016,13.87,12.13,-13.91,2.426,4.911,-1.713,0.117,3.47,2.883
2017,12.2,12.49,2.97,-0.721,6.379,1.986,-1.77,1.859,1.983
2018,12.52,7.65,-38.75,-13.092,12.819,-4.8,-6.954,-1.735,-0.642
2019,7.53,9.3,21.57,-9.712,-0.723,-2.98,-5.589,-0.388,0.495
2020,9.29,8.79,-5.48,-9.005,-6.267,0.869,-4.786,-0.75,1.974
2021,8.81,20.77,136.29,11.356,6.798,7.017,1.403,2.27,4.745
2022,21.27,11.63,-44.01,-1.417,-1.069,3.714,1.124,-1.699,1.306
2023,11.82,12.14,4.39,9.676,-2.37,11.761,-1.371,-3.843,0.081
