Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1972,2.2,2.61,,,,,,,
1973,2.62,2.48,-5.09,,,,,,
1974,2.45,1.5,-39.43,,,,,,
1975,1.5,1.56,4.17,,,,,,
1976,1.55,1.55,-0.4992,,,,,,
1977,1.54,1.41,-9.04,-11.587,,,,,
1978,1.39,1.37,-3.32,-11.192,,,,,
1979,1.36,1.52,10.85,0.265,,,,,
1980,1.46,1.29,-14.94,-3.73,,,,,
1981,1.31,1.03,-20.01,-7.849,,,,,
1982,1.03,1.75,69.71,4.415,-3.919,,,,
1983,1.75,1.96,12.05,7.425,-2.326,,,,
1984,1.96,1.69,-13.94,2.143,1.2,,,,
1985,1.69,2.58,52.78,14.87,5.16,,,,
1986,2.58,2.88,11.52,22.832,6.391,,,,
1987,2.88,2.94,2.17,10.933,7.625,0.797,,,
1988,2.97,3.31,12.77,11.049,9.222,1.943,,,
1989,3.31,3.56,7.55,16.068,8.883,5.931,,,
1990,3.56,2.66,-25.44,0.613,7.505,3.622,,,
1991,2.67,3.72,40.0,5.252,13.703,6.01,,,
1992,3.69,4.59,23.53,9.318,10.123,8.186,2.863,,
1993,4.63,5.63,22.45,11.208,11.128,9.88,4.184,,
1994,5.66,5.22,-7.22,7.955,11.938,8.573,6.434,,
1995,5.22,7.5,43.71,23.037,11.261,12.451,8.168,,
1996,7.47,9.41,25.42,20.395,12.569,15.891,9.437,,
1997,9.34,13.86,47.34,24.736,16.773,14.793,12.106,6.907,
1998,13.81,18.09,30.55,26.295,18.512,15.97,13.772,8.273,
1999,18.09,19.56,8.12,30.239,18.575,17.733,13.626,10.818,
2000,19.5,21.59,10.38,23.549,23.293,15.215,15.129,11.082,
2001,21.59,20.13,-6.8,16.426,18.394,13.84,16.025,10.8,
2002,20.0,24.75,22.98,12.296,18.352,15.261,14.163,12.144,7.787
2003,24.75,27.37,10.59,8.634,17.132,15.123,14.091,12.725,8.333
2004,27.31,35.13,28.35,12.425,21.004,16.488,16.383,13.384,11.084
2005,35.0,36.27,3.25,10.933,17.071,19.027,14.129,14.277,11.057
2006,34.99,45.2,24.62,17.56,16.992,18.115,14.759,16.33,11.899
2007,45.2,51.21,13.3,15.653,13.962,17.445,15.359,14.46,12.721
2008,51.0,35.15,-31.36,5.131,6.868,12.987,12.539,12.24,11.423
2009,35.7,44.58,26.83,4.88,8.587,15.371,13.471,13.986,11.921
2010,45.03,50.42,13.1,6.81,8.852,13.545,15.847,12.626,12.997
2011,50.63,57.81,14.66,5.044,11.126,12.865,14.703,12.747,14.368
2012,58.31,71.9,24.37,7.022,11.254,11.6,14.748,13.641,13.185
2013,72.94,104.27,45.02,24.293,14.311,12.387,15.713,14.798,14.164
2014,103.58,104.52,0.2398,18.58,11.52,11.821,16.165,14.475,14.739
2015,104.69,114.38,9.43,17.801,12.171,11.757,14.595,16.235,13.473
2016,112.9,117.22,2.48,15.186,9.998,12.463,13.441,14.799,13.15
2017,118.12,134.18,14.47,13.29,10.112,11.929,12.02,14.455,13.582
2018,134.2,147.35,9.82,7.161,15.41,11.876,11.057,13.95,13.488
2019,145.5,192.99,30.97,13.049,15.782,12.027,12.127,15.535,14.236
2020,193.66,216.36,12.11,13.597,15.68,12.644,12.214,14.394,15.791
2021,218.0,234.59,8.43,14.885,15.035,11.604,13.064,13.728,14.813
2022,234.68,145.56,-37.95,1.641,7.308,7.213,9.263,9.863,12.212
2023,147.05,182.7,25.52,4.395,5.769,11.615,9.957,9.691,12.299
