Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1975,15.25,12.75,,,,,,,
1976,12.69,10.13,-20.59,,,,,,
1977,10.56,6.63,-34.57,,,,,,
1978,6.5,6.25,-5.66,,,,,,
1979,6.25,6.56,5.0,,,,,,
1980,6.38,7.88,20.0,-9.175,,,,,
1981,8.13,5.19,-34.13,-12.519,,,,,
1982,5.19,6.13,18.07,-1.556,,,,,
1983,6.13,10.13,65.31,10.14,,,,,
1984,10.13,8.06,-20.37,4.204,,,,,
1985,8.06,10.81,34.11,6.527,-1.637,,,,
1986,10.81,12.0,10.98,18.25,1.708,,,,
1987,12.0,8.44,-29.69,6.605,2.443,,,,
1988,8.44,10.0,18.52,-0.258,4.812,,,,
1989,10.0,9.88,-1.25,4.156,4.18,,,,
1990,9.88,10.25,3.8,-1.058,2.664,-1.444,,,
1991,10.19,10.5,2.44,-2.635,7.301,0.239,,,
1992,10.44,8.25,-21.43,-0.454,3.015,1.468,,,
1993,8.13,8.13,-1.52,-4.056,-2.175,1.769,,,
1994,8.19,8.38,3.08,-3.24,0.39,1.646,,,
1995,8.38,11.06,32.09,1.533,0.229,2.286,-0.708,,
1996,11.06,9.5,-14.12,-1.982,-2.309,4.113,-0.321,,
1997,9.5,16.63,75.0,15.05,7.018,6.88,4.705,,
1998,16.81,28.22,69.74,28.261,10.932,7.069,7.829,,
1999,27.94,26.25,-6.98,25.654,10.265,8.19,7.179,,
2000,26.25,40.16,52.98,29.422,14.632,9.143,8.483,4.696,
2001,40.16,26.7,-33.51,22.958,9.782,5.476,8.534,3.953,
2002,26.63,30.63,14.7,12.993,14.017,8.973,8.376,6.313,
2003,30.68,28.05,-8.41,-0.121,13.184,7.118,5.224,6.19,
2004,28.07,37.84,34.88,7.588,16.271,9.365,8.039,7.261,
2005,37.85,33.49,-11.47,-3.567,11.716,8.213,5.817,5.958,3.271
2006,33.5,38.22,14.11,7.437,14.936,8.995,5.963,8.314,4.526
2007,38.5,51.62,35.06,11.003,11.993,13.003,9.477,8.897,7.08
2008,51.74,48.92,-5.23,11.766,5.656,12.709,8.262,6.501,7.099
2009,48.71,45.16,-7.69,3.6,5.575,11.884,7.895,7.136,6.642
2010,45.57,50.19,11.14,8.428,2.254,10.609,8.267,6.334,6.366
2011,50.44,43.54,-13.25,2.641,5.012,10.682,7.37,5.29,7.347
2012,44.09,42.79,-1.72,-3.683,3.4,6.503,8.579,6.709,6.691
2013,43.42,56.15,31.22,2.795,7.187,4.693,10.145,7.146,5.874
2014,55.95,74.52,32.72,10.536,7.012,7.204,11.545,8.418,7.696
2015,74.64,93.92,26.03,13.352,10.862,5.827,11.288,9.265,7.473
2016,92.97,97.31,3.61,17.45,9.796,9.004,12.337,9.315,7.226
2017,97.89,82.07,-15.66,13.912,4.746,6.791,8.309,9.625,7.877
2018,82.24,56.16,-31.57,0.004,1.39,4.737,3.501,8.037,5.921
2019,55.88,53.9,-4.02,-6.273,1.785,2.386,3.663,7.729,5.818
2020,54.25,45.19,-16.16,-13.611,-1.044,2.018,0.592,5.792,5.07
2021,46.52,46.35,2.57,-13.786,0.627,1.294,2.796,6.545,5.074
2022,46.54,51.52,11.15,-8.892,1.874,-0.013,2.634,4.627,6.296
2023,50.55,62.91,22.11,2.296,1.143,1.691,4.121,3.259,7.058
