Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,1.08,1.08,,,,,,,
1969,1.07,1.3,20.54,,,,,,
1970,1.33,0.8385,-35.48,,,,,,
1971,0.8346,1.31,55.75,,,,,,
1972,1.31,1.89,45.06,,,,,,
1973,1.91,2.24,18.08,15.708,,,,,
1974,2.22,1.41,-36.91,1.638,,,,,
1975,1.41,1.97,39.85,18.629,,,,,
1976,1.97,2.14,8.31,10.313,,,,,
1977,2.13,1.53,-28.38,-4.138,,,,,
1978,1.53,1.67,8.84,-5.704,4.455,,,,
1979,1.67,1.83,10.0,5.353,3.479,,,,
1980,1.83,2.52,37.22,5.048,11.632,,,,
1981,2.52,1.68,-33.33,-4.725,2.519,,,,
1982,1.68,2.8,67.24,12.848,4.009,,,,
1983,2.8,2.89,2.97,11.593,2.581,6.782,,,
1984,2.9,2.49,-13.8,6.353,5.852,4.428,,,
1985,2.49,2.2,-11.72,-2.679,1.11,6.642,,,
1986,2.2,2.46,11.97,7.926,1.403,4.29,,,
1987,2.46,3.48,41.59,4.444,8.565,4.154,,,
1988,3.51,2.56,-26.46,-2.396,4.364,0.894,4.41,,
1989,2.56,2.24,-12.5,-2.094,2.042,3.134,2.758,,
1990,2.25,2.38,5.92,1.585,-0.57,1.268,5.355,,
1991,2.38,1.92,-19.08,-4.836,1.344,-0.721,1.93,,
1992,1.91,2.91,51.63,-3.514,0.386,4.379,2.181,,
1993,2.91,3.97,36.19,9.172,3.226,5.943,2.903,5.345,
1994,3.95,4.68,17.91,15.878,6.513,6.46,6.182,5.257,
1995,4.69,6.44,37.56,22.029,11.339,6.455,6.101,8.496,
1996,6.41,7.97,23.79,32.933,12.474,10.937,6.795,7.49,
1997,8.0,11.25,41.18,31.054,12.449,9.715,10.49,7.396,
1998,11.41,21.41,90.28,40.076,23.662,14.283,13.604,9.45,10.469
1999,21.52,48.31,125.69,59.499,35.95,21.859,17.782,15.184,12.807
2000,49.75,47.38,-1.94,49.053,34.866,22.709,15.8,13.565,14.394
2001,46.63,28.0,-40.9,28.57,30.733,17.602,15.105,10.833,10.746
2002,28.65,15.01,-46.39,5.937,17.828,10.235,8.758,9.564,7.151
2003,15.3,29.38,95.74,6.534,22.159,17.667,12.294,12.154,8.958
2004,29.63,24.62,-16.2,-12.612,18.06,17.328,12.138,10.957,10.002
2005,24.93,32.07,30.26,-7.509,17.414,18.933,14.336,10.71,9.746
2006,32.16,28.8,-10.2,0.565,13.709,19.786,13.09,12.037,9.052
2007,29.12,33.4,15.97,17.347,11.496,17.668,11.972,10.424,10.824
2008,33.0,15.52,-53.53,-11.983,-3.166,9.515,9.429,6.955,7.714
2009,15.5,26.06,67.91,1.143,-5.986,12.128,13.054,9.848,9.257
2010,26.2,32.5,24.71,0.267,-3.699,11.395,13.963,11.373,8.897
2011,32.69,29.11,-10.43,0.214,0.39,9.02,14.561,10.389,9.974
2012,29.6,30.89,6.11,-1.55,7.484,6.966,12.537,9.126,8.332
2013,31.55,43.91,42.15,23.122,4.1,4.905,12.769,12.04,9.494
2014,43.44,53.47,21.76,15.459,8.064,0.679,12.952,13.531,10.764
2015,53.56,54.81,2.52,11.018,5.506,0.976,11.301,13.368,11.314
2016,53.55,72.97,33.13,20.177,9.743,6.594,11.708,15.663,11.963
2017,73.53,104.44,43.13,27.588,12.076,13.806,11.786,15.398,12.006
2018,105.11,94.5,-9.52,16.566,19.799,8.1,7.706,13.518,12.782
2019,92.76,128.29,35.76,19.129,17.279,11.633,5.004,14.161,14.445
2020,129.13,164.13,27.94,24.528,17.579,11.499,6.409,13.829,15.156
2021,164.6,188.47,14.83,20.898,20.537,13.342,10.003,13.488,16.519
2022,188.82,165.22,-12.34,9.607,18.256,11.247,12.742,11.346,14.412
2023,167.22,169.83,2.79,12.439,14.484,17.294,9.169,8.637,13.338
