Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1972,1.9,2.74,,,,,,,
1973,2.76,1.8,-34.25,,,,,,
1974,1.79,1.49,-17.36,,,,,,
1975,1.49,2.21,48.74,,,,,,
1976,2.23,1.31,-40.68,,,,,,
1977,1.32,0.8812,-32.86,-20.299,,,,,
1978,0.8812,1.24,41.14,-7.183,,,,,
1979,1.23,1.41,13.07,-1.098,,,,,
1980,1.42,1.27,-9.77,-10.488,,,,,
1981,1.27,1.77,39.9,6.204,,,,,
1982,1.82,2.15,21.13,19.529,-2.396,,,,
1983,2.16,2.42,12.79,14.309,3.004,,,,
1984,2.42,2.42,,11.409,4.969,,,,
1985,2.42,2.96,22.16,18.44,2.965,,,,
1986,2.97,4.29,44.73,19.37,12.595,,,,
1987,4.27,5.13,19.53,18.997,19.263,4.27,,,
1988,5.13,8.34,62.68,28.077,20.997,10.763,,,
1989,8.37,6.28,-24.66,21.012,16.111,10.066,,,
1990,6.28,4.84,-22.88,10.334,14.315,5.365,,,
1991,4.84,5.94,22.58,6.725,12.871,10.603,,,
1992,5.97,5.19,-12.63,0.233,9.213,12.548,3.245,,
1993,5.25,6.81,31.33,-3.972,10.9,12.025,6.879,,
1994,6.81,8.88,30.28,7.174,13.883,13.052,9.336,,
1995,8.81,10.44,17.61,16.619,13.433,15.078,8.073,,
1996,10.44,14.16,35.63,18.975,12.684,14.87,12.639,,
1997,14.16,18.47,30.46,28.902,13.667,15.417,16.431,7.932,
1998,18.25,16.69,-9.64,19.636,7.184,13.739,13.881,9.317,
1999,16.06,19.13,14.61,16.59,11.783,14.778,13.927,10.749,
2000,19.06,18.47,-3.43,12.086,14.331,12.983,14.323,8.864,
2001,18.53,20.38,10.33,7.554,13.121,10.947,12.996,11.603,
2002,20.41,18.06,-11.37,-0.448,13.28,8.753,11.228,12.841,6.488
2003,18.15,22.5,24.58,6.156,12.695,6.84,11.794,12.292,8.784
2004,22.5,26.06,15.82,6.378,11.367,9.951,12.618,12.375,10.009
2005,26.19,28.97,11.17,9.42,10.745,12.67,12.081,13.325,8.956
2006,29.14,39.54,36.49,14.174,10.815,13.471,11.745,13.23,12.028
2007,39.81,33.14,-16.19,12.909,6.02,13.156,9.777,11.562,12.852
2008,33.03,21.34,-35.61,-1.053,2.488,7.912,4.81,9.098,9.949
2009,21.41,33.9,58.86,5.401,5.888,9.342,8.796,11.136,11.182
2010,34.25,39.5,16.52,6.397,7.898,9.276,11.068,10.921,12.14
2011,39.84,30.55,-22.66,-5.028,4.131,5.26,8.533,8.169,9.96
2012,31.18,36.94,20.92,2.195,7.418,4.729,10.31,8.217,9.943
2013,37.69,41.35,11.94,14.145,6.275,6.235,9.438,6.614,9.923
2014,41.1,29.52,-28.61,-2.729,1.254,2.934,6.19,6.386,8.695
2015,29.67,31.93,8.16,-4.166,0.978,3.717,5.749,7.839,8.251
2016,30.86,29.19,-8.58,-0.907,-2.989,2.424,3.683,6.576,6.6
2017,29.48,34.08,16.75,-1.599,0.28,4.324,3.11,7.819,6.515
2018,34.31,26.45,-22.39,-8.549,2.17,1.084,2.329,5.577,3.922
2019,26.11,28.31,7.03,-0.834,-1.786,0.554,1.979,4.747,5.148
2020,28.6,28.25,-0.2119,-2.419,-3.297,-0.168,2.147,4.062,6.057
2021,28.0,28.45,0.708,-0.512,-0.71,-2.171,1.682,2.83,5.36
2022,28.62,22.86,-19.65,-7.676,-4.686,-2.445,1.185,0.857,5.066
2023,23.09,32.33,41.43,4.096,-2.431,2.808,1.829,2.68,5.329
