Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1983,0.3437,0.151,,,,,,,
1984,0.151,0.1042,-30.99,,,,,,
1985,0.099,0.2812,169.87,,,,,,
1986,0.2786,0.4609,63.9,,,,,,
1987,0.4635,0.6458,40.12,,,,,,
1988,0.6458,0.7031,8.87,36.022,,,,,
1989,0.7031,1.02,45.19,57.814,,,,,
1990,1.02,2.59,154.09,55.904,,,,,
1991,2.59,9.47,265.07,83.041,,,,,
1992,9.22,8.83,-6.77,68.722,,,,,
1993,8.84,6.19,-29.91,54.502,44.968,,,,
1994,6.16,7.38,19.19,48.556,53.115,,,,
1995,7.36,14.84,101.27,41.784,48.676,,,,
1996,14.88,13.59,-8.42,7.491,40.269,,,,
1997,13.66,13.53,-0.4605,8.91,35.556,,,,
1998,13.52,26.14,93.19,33.39,43.558,41.001,,,
1999,26.16,60.06,129.77,52.092,50.314,52.773,,,
2000,70.0,63.94,6.45,33.927,37.799,43.588,,,
2001,65.88,56.44,-11.73,32.945,19.543,37.784,,,
2002,56.9,48.34,-14.35,29.004,18.532,33.336,,,
2003,48.59,61.79,27.82,18.774,25.87,34.77,35.082,,
2004,62.07,64.15,3.82,1.326,24.141,31.797,37.869,,
2005,64.2,78.86,22.93,4.284,18.18,25.575,32.554,,
2006,79.36,68.31,-13.38,3.891,17.524,14.08,28.394,,
2007,68.42,46.44,-32.02,-0.799,13.125,11.702,23.834,,
2008,46.6,57.75,24.35,-1.343,8.249,16.053,24.66,26.854,
2009,58.59,56.57,-2.04,-2.484,-0.597,14.543,22.236,28.644,
2010,56.63,54.9,-2.95,-6.987,-1.513,9.113,16.497,23.487,
2011,55.2,64.21,16.96,-1.23,1.298,10.907,10.043,21.832,
2012,64.95,86.2,34.25,13.168,5.955,13.139,12.067,21.623,
2013,87.36,114.08,32.34,14.586,6.323,10.322,15.685,22.577,24.721
2014,114.36,159.29,39.63,23.004,9.521,6.719,16.602,22.389,27.686
2015,160.16,162.33,1.91,24.212,7.487,6.408,12.706,18.001,23.608
2016,159.0,146.21,-9.93,17.889,7.907,6.551,12.613,11.569,21.166
2017,147.86,173.9,18.94,15.069,14.114,8.91,13.619,12.661,20.505
2018,175.35,194.67,11.94,11.28,12.921,7.951,10.56,14.79,20.617
2019,192.52,241.07,23.84,8.64,15.599,9.227,7.196,14.964,19.983
2020,243.0,229.92,-4.63,7.21,15.399,7.394,6.608,11.585,16.13
2021,231.25,224.97,-2.15,9.001,13.358,8.27,7.159,11.881,11.137
2022,223.63,262.64,16.74,8.596,11.785,12.244,8.831,12.596,11.973
2023,260.87,256.71,-2.26,5.689,8.448,10.457,7.381,9.568,13.221
