Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1972,3.67,4.75,,,,,,,
1973,4.75,4.16,-12.5,,,,,,
1974,4.13,2.0,-51.88,,,,,,
1975,2.09,2.34,17.19,,,,,,
1976,2.31,2.94,25.33,,,,,,
1977,2.94,2.88,-2.13,-9.523,,,,,
1978,2.84,3.41,18.48,-3.898,,,,,
1979,3.41,3.03,-11.01,8.663,,,,,
1980,3.0,3.88,27.84,10.643,,,,,
1981,3.94,5.78,49.19,14.476,,,,,
1982,5.78,7.91,36.76,22.393,5.232,,,,
1983,7.94,10.72,35.57,25.744,9.928,,,,
1984,10.72,11.56,7.87,30.708,19.177,,,,
1985,11.53,17.5,51.35,35.158,22.288,,,,
1986,17.5,20.63,17.86,28.978,21.511,,,,
1987,20.75,18.63,-9.7,18.688,20.526,9.539,,,
1988,18.63,19.88,6.71,13.147,19.28,10.991,,,
1989,19.88,20.81,4.72,12.477,21.25,16.9,,,
1990,20.81,10.81,-48.05,-9.185,10.79,10.741,,,
1991,10.81,23.56,117.92,2.692,15.087,14.883,,,
1992,23.25,28.5,20.95,8.875,13.675,16.51,9.372,,
1993,28.75,29.0,1.75,7.844,10.464,15.339,10.196,,
1994,28.75,21.13,-27.16,0.306,6.217,13.823,12.511,,
1995,21.13,32.25,52.66,24.434,6.304,15.163,14.016,,
1996,31.75,37.63,16.67,9.818,6.195,13.303,13.595,,
1997,37.5,56.94,51.33,14.846,11.82,14.064,16.092,10.446,
1998,56.5,54.0,-5.16,13.24,10.509,11.382,14.811,10.798,
1999,54.25,44.5,-17.59,16.063,7.897,9.402,14.379,13.212,
2000,44.0,73.06,64.19,17.769,21.056,9.996,15.809,14.757,
2001,73.0,56.2,-23.08,8.353,9.083,6.909,12.044,12.527,
2002,55.7,41.9,-25.44,-5.95,3.929,5.552,8.693,11.305,7.527
2003,42.37,54.73,30.62,0.269,6.557,6.984,8.493,11.743,8.969
2004,54.73,57.44,4.95,5.238,10.518,7.003,8.346,12.489,11.842
2005,57.44,61.83,7.64,-3.283,6.725,12.329,6.514,11.711,11.532
2006,62.25,74.04,19.75,5.669,7.002,7.933,6.598,10.739,11.354
2007,74.47,65.65,-11.33,9.397,1.434,5.721,6.5,8.833,10.984
2008,65.51,49.0,-25.36,-2.188,-0.967,3.559,4.614,6.267,9.29
2009,48.49,52.79,7.73,-1.674,1.723,6.294,4.764,6.263,9.994
2010,53.74,60.72,15.02,-0.362,-1.833,4.309,9.012,5.102,9.602
2011,61.29,57.67,-5.02,-4.875,0.259,2.887,4.578,4.198,7.969
2012,58.93,58.31,1.11,-2.343,3.36,0.159,3.644,4.67,6.886
2013,59.51,77.58,33.05,9.625,3.551,2.445,5.043,5.597,6.82
2014,76.06,91.23,17.59,11.562,4.735,4.902,7.588,6.09,7.129
2015,91.84,95.31,4.47,9.436,4.422,1.788,5.568,9.097,5.812
2016,94.0,116.96,22.72,15.191,4.678,5.007,5.834,6.619,5.954
2017,118.78,144.29,23.37,19.867,8.193,8.593,4.759,6.703,7.062
2018,145.25,116.91,-18.98,8.548,9.085,5.19,3.938,5.735,6.084
2019,115.15,159.63,36.54,11.84,11.701,7.052,6.595,8.425,7.027
2020,159.75,149.0,-6.66,9.348,9.392,6.039,3.628,6.313,9.139
2021,149.68,200.52,34.58,11.384,13.272,6.868,6.567,6.921,7.399
2022,204.6,157.94,-21.23,1.824,10.478,6.027,6.86,4.165,5.874
2023,159.65,122.22,-22.62,0.892,4.65,6.283,4.099,3.321,4.912
