Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,16.63,18.88,,,,,,,
1969,18.38,14.88,-21.19,,,,,,
1970,15.0,14.13,-5.04,,,,,,
1971,14.13,14.25,0.885,,,,,,
1972,14.13,16.13,13.16,,,,,,
1973,16.13,11.38,-29.46,-9.629,,,,,
1974,11.38,6.38,-43.96,-15.58,,,,,
1975,6.38,10.0,56.86,-6.681,,,,,
1976,10.0,10.88,8.75,-5.254,,,,,
1977,10.88,10.75,-1.15,-7.795,,,,,
1978,10.75,9.0,-16.28,-4.584,-7.141,,,,
1979,9.13,9.13,1.39,7.431,-4.767,,,,
1980,9.13,8.0,-12.33,-4.365,-5.53,,,,
1981,8.0,9.13,14.06,-3.446,-4.354,,,,
1982,9.13,12.13,32.88,2.445,-2.81,,,,
1983,12.13,12.25,1.03,6.36,0.739,-2.843,,,
1984,12.25,14.25,16.33,9.312,8.368,-0.288,,,
1985,14.25,17.75,24.56,17.279,5.906,1.532,,,
1986,17.75,24.25,36.62,21.576,8.345,3.608,,,
1987,24.5,20.25,-16.49,10.793,6.537,1.528,,,
1988,20.25,19.88,-1.85,10.168,8.247,3.789,0.258,,
1989,19.88,22.5,13.21,9.565,9.439,8.765,2.089,,
1990,22.5,20.0,-11.11,2.416,9.596,4.729,1.752,,
1991,20.0,23.63,18.13,-0.517,9.976,5.307,2.561,,
1992,24.0,26.5,12.17,5.527,8.128,6.2,2.513,,
1993,26.38,23.75,-10.38,3.621,6.845,6.683,3.747,0.922,
1994,23.63,21.63,-8.95,-0.786,4.262,5.919,6.295,1.508,
1995,21.63,24.25,12.14,3.929,3.17,7.673,4.529,2.184,
1996,24.25,13.13,-45.88,-11.088,-5.951,2.452,0.944,-0.327,
1997,13.0,11.81,-10.0,-14.925,-5.249,-0.178,0.471,-1.239,
1998,11.75,16.0,35.45,-7.596,-2.148,1.796,2.919,1.372,-0.55
1999,15.88,20.56,28.52,-1.01,-0.898,2.474,4.142,4.792,1.084
2000,20.5,24.25,17.93,0.0,1.946,2.102,5.701,3.607,1.817
2001,24.0,17.63,-27.3,6.071,-2.887,-2.103,3.345,1.949,0.712
2002,17.63,15.17,-13.95,5.135,-5.426,-1.907,1.124,1.387,-0.204
2003,15.24,20.17,32.96,4.741,-1.621,0.097,2.525,3.281,1.926
2004,20.2,18.85,-6.54,-1.722,-1.366,-1.173,1.409,2.942,3.677
2005,18.81,19.69,4.46,-4.081,-2.062,-0.104,0.52,3.668,2.284
2006,19.79,28.16,43.02,9.819,7.929,1.176,0.75,4.608,3.221
2007,27.95,31.31,11.19,15.595,10.241,1.118,2.203,3.866,3.628
2008,31.09,24.06,-23.16,3.59,4.164,0.086,0.959,2.737,3.332
2009,24.1,25.79,7.19,6.47,2.292,1.18,0.685,2.401,3.522
2010,25.65,31.88,23.61,10.117,2.773,1.84,2.359,2.37,4.716
2011,32.05,36.07,13.14,5.076,7.421,6.969,2.137,1.601,4.686
2012,36.46,39.08,8.34,4.533,9.925,8.305,1.961,2.665,3.977
2013,39.47,42.39,8.47,11.994,7.71,6.711,2.939,3.075,4.225
2014,42.35,53.52,26.26,15.721,10.999,6.586,4.634,3.527,4.51
2015,53.53,51.07,-4.58,9.883,10.0,5.091,3.794,3.821,3.585
2016,50.65,55.23,8.15,8.894,6.968,7.91,7.447,3.454,2.782
2017,55.25,63.18,14.39,10.084,7.273,9.978,8.747,3.536,3.866
2018,63.18,65.04,2.94,8.939,10.456,8.118,7.264,4.112,4.03
2019,64.93,85.07,30.8,9.711,12.676,10.568,7.359,5.63,4.533
2020,85.03,86.51,1.69,11.117,10.498,10.371,6.566,5.219,5.003
2021,86.66,90.98,5.17,10.498,9.693,8.132,8.551,8.051,4.596
2022,90.68,83.84,-7.85,5.822,7.932,6.787,8.924,8.155,3.914
2023,84.51,63.05,-24.8,-0.62,4.05,6.633,5.864,5.639,3.308
