Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1973,6.88,5.88,,,,,,,
1974,6.0,2.13,-63.83,,,,,,
1975,2.13,0.75,-64.71,,,,,,
1976,0.875,0.25,-66.67,,,,,,
1977,0.25,0.625,150.0,,,,,,
1978,1.13,0.9375,50.0,-30.734,,,,,
1979,0.9375,1.5,60.0,-6.773,,,,,
1980,1.38,4.94,229.17,45.792,,,,,
1981,5.44,3.31,-32.91,67.64,,,,,
1982,3.31,2.31,-30.19,29.881,,,,,
1983,2.38,4.5,94.59,36.851,-2.639,,,,
1984,4.5,4.31,-4.17,23.503,7.302,,,,
1985,4.31,5.25,21.74,1.225,21.481,,,,
1986,5.25,9.25,76.19,22.818,43.49,,,,
1987,9.25,8.13,-12.16,28.616,29.247,,,,
1988,8.25,7.38,-9.23,10.4,22.916,1.526,,,
1989,7.38,4.19,-43.22,-0.563,10.819,4.614,,,
1990,4.19,2.44,-41.79,-14.208,-6.811,8.182,,,
1991,2.44,1.31,-46.15,-32.357,-8.853,11.675,,,
1992,1.31,4.31,228.57,-11.92,6.436,13.738,,,
1993,4.25,4.56,5.8,-9.18,0.133,11.122,-1.263,,
1994,4.56,8.38,83.56,14.87,6.875,12.153,7.089,,
1995,8.38,8.94,6.72,29.655,5.467,4.034,13.191,,
1996,8.94,28.44,218.18,85.068,11.887,15.418,26.707,,
1997,28.38,16.0,-43.74,29.996,7.005,13.772,17.601,,
1998,16.5,15.06,-5.86,26.991,7.393,8.386,14.893,3.834,
1999,15.13,4.19,-72.2,-12.945,0.0,-0.188,5.27,2.743,
2000,4.25,2.44,-41.79,-22.872,0.0,-4.98,-3.465,4.832,
2001,2.56,6.27,157.23,-26.096,16.95,-2.559,3.246,13.756,
2002,6.37,6.39,1.91,-16.771,4.017,-1.593,5.219,9.745,
2003,6.55,11.79,84.51,-4.778,9.965,3.172,4.934,10.658,2.346
2004,11.99,10.84,-8.06,20.938,2.607,6.542,4.72,8.232,5.574
2005,10.91,18.61,71.68,50.131,7.607,14.505,6.532,5.449,11.299
2006,18.64,20.46,9.94,26.686,-3.24,20.109,4.049,7.558,15.815
2007,20.55,30.21,47.65,36.436,6.562,13.862,6.783,10.831,13.8
2008,29.62,11.45,-62.1,-0.584,-2.703,6.33,2.22,3.806,8.7
2009,11.6,44.15,285.59,32.428,26.553,11.715,12.496,9.753,11.934
2010,44.4,33.9,-23.22,12.743,30.101,9.293,14.062,7.746,6.631
2011,34.08,30.95,-8.7,8.63,17.311,0.565,17.13,4.95,7.736
2012,31.38,42.49,37.29,7.06,20.859,6.728,12.122,6.839,10.193
2013,43.53,83.9,97.46,48.933,21.682,12.132,15.675,10.212,10.243
2014,83.79,110.7,31.94,20.183,26.157,24.393,13.775,13.993,11.427
2015,111.8,60.05,-45.75,12.115,12.429,23.806,9.991,13.67,8.462
2016,59.32,67.95,13.16,17.032,12.753,17.218,4.451,17.111,6.873
2017,68.95,79.53,17.04,13.357,10.164,18.305,8.348,12.368,7.898
2018,80.51,36.97,-53.51,-15.118,12.436,7.917,4.593,8.732,5.518
2019,36.15,63.47,71.68,-10.529,3.696,12.504,14.556,8.436,9.483
2020,64.2,55.39,-12.73,-1.603,5.032,7.542,16.897,7.568,10.969
2021,54.95,65.21,17.73,-0.82,7.737,8.034,12.422,3.375,13.912
2022,65.75,31.55,-51.62,-16.882,-2.933,0.29,8.312,2.753,6.861
2023,31.93,45.96,45.67,4.449,-5.841,9.708,7.039,4.564,8.006
