Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,3.75,4.08,,,,,,,
1969,4.02,3.5,-14.37,,,,,,
1970,3.51,2.31,-33.99,,,,,,
1971,2.22,2.1,-8.91,,,,,,
1972,2.12,2.62,24.64,,,,,,
1973,2.64,2.29,-12.79,-10.909,,,,,
1974,2.29,1.68,-26.67,-13.653,,,,,
1975,1.71,2.38,41.82,0.599,,,,,
1976,2.39,2.06,-13.46,-0.384,,,,,
1977,2.07,1.92,-6.67,-6.028,,,,,
1978,1.92,1.9,-0.7919,-3.665,-7.358,,,,
1979,1.9,2.07,8.8,4.263,-5.117,,,,
1980,2.07,3.18,53.68,5.967,3.248,,,,
1981,3.2,2.91,-8.61,7.153,3.316,,,,
1982,2.91,2.59,-10.99,6.169,-0.115,,,,
1983,2.6,2.24,-13.53,3.347,-0.221,-3.919,,,
1984,2.28,2.41,7.82,3.088,3.674,-2.457,,,
1985,2.41,3.78,56.47,3.517,4.735,3.338,,,
1986,3.78,6.09,61.29,15.916,11.449,7.356,,,
1987,6.12,6.22,2.0,19.151,12.473,5.933,,,
1988,6.22,6.34,1.96,23.131,12.806,7.025,2.228,,
1989,6.31,7.54,18.99,25.623,13.799,10.528,3.912,,
1990,7.54,9.08,20.4,19.157,11.062,9.337,7.084,,
1991,9.08,8.35,-8.05,6.516,11.117,9.78,7.145,,
1992,8.32,9.58,14.78,9.022,13.974,11.311,6.697,,
1993,9.58,8.71,-9.06,6.558,14.545,10.684,6.908,3.08,
1994,8.71,11.7,34.27,9.185,17.116,12.24,10.19,4.946,
1995,11.76,18.28,56.25,15.021,17.071,12.366,10.731,8.626,
1996,18.22,21.14,15.67,20.416,13.253,14.134,12.347,9.677,
1997,21.14,24.37,15.27,20.531,14.632,16.119,13.548,9.331,
1998,23.89,41.62,70.75,36.728,20.704,21.508,16.688,12.3,8.049
1999,41.62,26.26,-36.9,17.55,13.29,17.261,13.545,11.624,6.948
2000,25.53,33.76,28.54,13.054,14.033,15.716,12.538,11.192,9.352
2001,33.51,32.32,-4.26,8.861,14.493,11.77,12.792,11.641,9.541
2002,32.22,29.92,-7.42,4.189,12.062,11.04,13.014,11.611,8.456
2003,30.15,40.11,34.05,-0.736,16.499,13.087,15.518,12.974,10.014
2004,39.97,55.38,38.07,16.095,16.82,14.217,16.968,14.05,12.357
2005,54.6,58.57,5.77,11.649,12.349,13.233,14.686,12.36,11.268
2006,58.49,68.39,16.76,16.173,12.458,15.05,12.854,13.46,12.384
2007,68.77,81.49,19.14,22.188,12.83,15.341,13.728,14.792,13.308
2008,82.82,66.68,-18.17,10.7,4.826,14.533,12.485,14.538,12.592
2009,66.87,76.88,15.31,6.781,11.34,13.373,12.311,14.856,12.805
2010,77.01,82.4,7.18,7.066,9.333,10.56,11.659,13.119,11.459
2011,83.04,72.85,-11.59,1.272,8.467,8.598,11.439,10.436,11.331
2012,73.7,76.23,4.64,-1.326,9.804,7.899,10.927,10.544,11.934
2013,77.27,107.72,41.31,10.068,10.384,6.545,13.4,11.997,13.781
2014,107.64,135.67,25.95,12.03,9.374,11.57,13.036,12.255,14.38
2015,136.75,150.23,10.73,12.763,9.877,10.465,11.106,11.879,13.06
2016,146.85,161.4,7.44,17.245,8.966,11.317,10.698,12.577,11.543
2017,157.89,208.7,29.3,22.315,9.861,13.825,11.335,13.117,12.424
2018,209.7,219.67,5.26,15.317,12.662,12.004,8.673,13.781,12.544
2019,216.41,265.15,20.7,14.341,13.18,11.005,12.256,13.295,12.6
2020,265.27,243.95,-8.0,10.182,11.465,9.979,10.394,10.921,11.594
2021,244.71,245.18,0.5036,8.722,12.903,8.885,10.663,10.3,11.925
2022,243.96,254.3,3.72,4.031,12.803,7.882,11.293,9.835,11.549
2023,262.66,278.46,9.5,4.857,9.963,9.998,10.173,7.899,12.243
