Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,2.35,2.63,,,,,,,
1969,2.63,2.47,-5.96,,,,,,
1970,2.47,2.39,-3.33,,,,,,
1971,2.34,4.64,94.48,,,,,,
1972,4.79,5.55,19.5,,,,,,
1973,5.55,4.48,-19.29,11.241,,,,,
1974,4.49,3.13,-30.15,4.85,,,,,
1975,3.14,4.79,53.15,14.918,,,,,
1976,4.77,4.94,3.09,1.261,,,,,
1977,4.94,4.69,-5.0,-3.311,,,,,
1978,4.69,5.12,9.12,2.707,6.889,,,,
1979,5.12,4.67,-8.84,8.331,6.577,,,,
1980,4.67,5.19,11.11,1.617,8.063,,,,
1981,5.19,6.17,19.05,4.547,2.891,,,,
1982,6.17,8.94,44.8,13.771,4.883,,,,
1983,8.94,8.89,-0.5527,11.667,7.093,8.458,,,
1984,8.89,9.41,5.83,15.042,11.636,9.327,,,
1985,9.41,11.3,20.08,16.837,8.962,10.912,,,
1986,11.3,12.78,13.11,15.678,9.972,6.988,,,
1987,12.81,15.61,22.17,11.793,12.778,7.137,,,
1988,15.72,15.78,1.07,12.161,11.914,8.757,9.372,,
1989,15.78,18.67,18.31,14.686,14.864,12.644,10.643,,
1990,18.67,16.89,-9.52,8.37,12.524,8.764,10.271,,
1991,16.89,21.67,28.29,11.139,13.385,10.359,8.011,,
1992,21.56,22.67,4.61,7.748,9.752,11.076,7.29,,
1993,22.75,25.08,10.66,9.709,10.928,11.174,8.994,9.44,
1994,25.17,24.0,-4.32,5.151,9.815,11.53,10.722,9.522,
1995,23.83,27.33,13.89,10.104,9.234,11.712,9.098,10.238,
1996,27.33,29.67,8.54,6.486,8.787,11.037,9.378,7.704,
1997,29.58,33.94,14.4,8.406,8.076,9.301,10.402,7.512,
1998,33.75,33.44,-1.47,5.922,7.799,9.234,9.837,8.373,8.845
1999,33.75,24.81,-25.79,0.666,2.884,6.677,8.709,8.633,7.994
2000,24.88,26.19,5.54,-0.849,4.484,5.764,8.43,7.032,8.307
2001,26.25,36.7,40.14,4.345,5.41,7.286,9.325,8.352,7.137
2002,36.5,30.8,-16.08,-1.923,3.112,4.635,6.38,7.819,5.879
2003,30.94,33.2,7.79,-0.144,2.844,5.084,6.81,7.764,6.904
2004,33.15,44.06,32.71,12.172,6.263,5.891,8.025,9.393,9.215
2005,43.98,43.92,-0.3177,10.893,4.858,6.578,7.024,8.918,7.666
2006,44.06,47.43,7.99,5.263,4.803,5.361,6.777,8.5,7.831
2007,47.47,46.3,-2.38,8.494,3.154,4.876,5.587,6.8,7.931
2008,46.14,37.86,-18.23,2.662,1.249,2.784,4.473,5.967,6.897
2009,38.1,37.96,0.2641,-2.936,4.345,3.104,3.612,5.738,7.234
2010,38.3,51.34,35.25,3.171,6.963,4.293,5.716,6.242,7.938
2011,51.81,61.2,19.21,5.23,5.247,4.945,5.328,6.465,7.948
2012,62.37,63.58,3.89,6.549,7.517,4.273,5.292,5.778,6.758
2013,64.7,83.19,30.84,17.052,9.621,6.264,6.179,6.876,7.739
2014,83.1,106.57,28.1,22.931,9.234,10.205,7.739,7.216,8.426
2015,107.4,85.89,-19.41,10.84,6.937,8.24,5.892,6.722,6.995
2016,84.81,95.54,11.24,9.317,7.254,6.586,6.021,6.114,6.935
2017,96.42,95.01,-0.5547,8.365,7.453,7.799,5.282,5.899,6.205
2018,95.54,96.02,1.06,2.91,9.753,7.337,5.416,5.517,6.204
2019,95.09,106.23,10.63,-0.064,10.839,6.043,7.543,6.131,5.967
2020,106.6,100.43,-5.46,3.177,6.94,5.669,6.951,5.344,6.123
2021,101.08,140.2,39.6,7.972,8.642,7.493,6.931,6.409,6.422
2022,140.76,173.51,23.76,12.801,10.561,9.207,9.028,6.744,7.019
2023,173.18,155.08,-10.62,10.062,6.426,9.856,8.012,6.329,6.261
