Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1972,2.88,2.88,,,,,,,
1973,2.88,7.0,143.48,,,,,,
1974,8.75,5.13,-26.79,,,,,,
1975,5.13,3.25,-36.59,,,,,,
1976,3.5,3.63,11.54,,,,,,
1977,3.63,4.75,31.03,10.525,,,,,
1978,5.5,4.75,,-7.462,,,,,
1979,4.75,9.5,100.0,13.115,,,,,
1980,11.13,14.5,52.63,34.864,,,,,
1981,14.5,5.38,-62.93,8.187,,,,,
1982,5.38,14.5,169.77,25.007,17.543,,,,
1983,14.5,13.75,-5.17,23.686,6.984,,,,
1984,13.63,9.0,-34.55,-1.076,5.782,,,,
1985,8.75,15.5,72.22,1.343,16.908,,,,
1986,15.38,19.0,22.58,28.705,18.001,,,,
1987,19.0,17.38,-8.55,3.69,13.851,12.731,,,
1988,17.0,10.0,-42.45,-6.17,7.729,2.406,,,
1989,10.0,8.38,-16.25,-1.417,-1.247,3.326,,,
1990,8.38,6.13,-26.87,-16.934,-8.249,4.321,,,
1991,6.13,3.81,-37.76,-27.484,-3.392,0.323,,,
1992,3.88,4.25,11.48,-24.549,-11.549,-0.739,1.965,,
1993,4.25,13.0,205.88,5.387,-0.559,6.942,3.144,,
1994,13.0,10.63,-18.27,4.872,1.678,0.752,3.71,,
1995,10.5,12.5,17.65,15.316,-2.128,-0.985,6.967,,
1996,12.63,14.0,12.0,29.73,-3.008,6.583,6.982,,
1997,13.88,5.38,-61.61,4.828,-11.065,-6.396,0.625,2.531,
1998,5.31,4.13,-23.26,-20.494,-8.463,-7.705,-0.697,-2.088,
1999,4.06,7.44,80.3,-6.888,-1.183,-1.261,-1.215,1.498,
2000,7.25,6.0,-19.33,-13.653,-0.214,-6.131,-4.316,2.483,
2001,6.0,9.87,64.5,-6.752,9.986,-4.272,3.081,4.082,
2002,9.93,14.86,50.56,22.531,13.335,-1.039,0.123,4.668,5.622
2003,14.6,12.07,-18.78,23.923,-0.74,1.262,-0.649,3.801,1.833
2004,12.07,13.75,13.92,13.07,2.607,3.356,2.142,1.49,3.341
2005,13.64,19.76,43.71,26.919,4.686,8.116,1.221,1.246,6.201
2006,20.1,41.24,108.7,33.107,11.409,17.209,3.951,8.488,8.438
2007,41.99,54.63,32.47,29.743,26.085,18.559,5.893,5.449,8.482
2008,55.25,51.33,-6.04,33.577,28.66,9.588,8.522,5.41,8.257
2009,51.31,54.0,5.2,31.467,21.922,11.444,9.763,7.43,5.963
2010,56.15,76.7,42.04,31.16,29.022,12.856,13.466,6.605,5.71
2011,76.86,36.32,-52.65,-2.509,13.916,6.562,11.934,2.626,6.573
2012,37.34,52.46,44.44,-0.807,13.444,16.396,13.389,4.518,4.38
2013,53.64,26.38,-49.71,-12.465,8.133,13.159,3.602,3.956,2.196
2014,27.0,24.89,-5.65,-14.35,6.114,8.384,4.346,4.451,3.449
2015,24.36,26.28,5.58,-19.283,2.893,10.348,3.785,5.995,1.775
2016,27.0,42.0,59.82,2.949,0.183,10.136,5.647,10.076,2.679
2017,41.9,46.18,9.95,-2.518,-1.666,7.852,11.348,10.013,3.311
2018,46.47,40.4,-12.52,8.898,-2.366,8.387,12.078,4.64,4.764
2019,40.48,61.61,52.5,19.874,1.327,10.516,11.149,7.281,6.876
2020,62.08,70.51,14.45,21.822,-0.838,8.851,13.111,7.165,8.482
2021,73.45,53.14,-24.63,4.818,3.879,1.705,8.782,5.48,9.182
2022,52.03,51.99,-2.16,2.398,-0.09,-0.33,6.462,9.498,8.705
2023,52.82,48.13,-7.42,3.564,6.197,-0.428,7.161,10.321,4.46
