Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1976,0.2469,0.2407,,,,,,,
1977,0.2469,0.2037,-15.37,,,,,,
1978,0.2068,0.1883,-7.56,,,,,,
1979,0.179,0.1852,-1.65,,,,,,
1980,0.1852,0.2346,26.67,,,,,,
1981,0.2346,0.2639,12.49,1.857,,,,,
1982,0.2639,0.3287,24.55,10.043,,,,,
1983,0.3287,0.5069,54.21,21.903,,,,,
1984,0.5,0.5885,16.1,26.015,,,,,
1985,0.5833,1.04,76.13,34.692,,,,,
1986,1.04,1.07,3.51,32.309,16.089,,,,
1987,1.07,1.14,5.83,28.239,18.793,,,,
1988,1.14,0.9792,-13.76,14.075,17.924,,,,
1989,0.9792,1.56,59.57,21.528,23.751,,,,
1990,1.56,1.47,-6.0,7.166,20.143,,,,
1991,1.47,2.49,69.5,18.403,25.163,16.855,,,
1992,2.47,2.6,4.6,17.927,22.975,18.504,,,
1993,2.6,2.35,-9.6,19.135,16.577,18.326,,,
1994,2.33,1.5,-36.28,-0.781,9.808,14.964,,,
1995,1.49,1.54,2.78,0.935,4.004,13.365,,,
1996,1.54,1.91,23.65,-5.165,5.966,14.105,10.912,,
1997,1.9,2.34,22.68,-2.085,7.456,13.98,12.983,,
1998,2.33,2.99,28.06,4.935,11.81,12.56,14.826,,
1999,2.97,4.45,48.52,24.295,11.051,14.439,17.229,,
2000,4.51,3.71,-16.63,19.226,9.7,8.849,14.803,,
2001,3.71,4.44,19.69,18.378,5.954,9.951,15.159,12.366,
2002,4.39,5.07,14.27,16.724,6.906,10.46,14.66,13.721,
2003,5.1,6.6,30.13,17.159,10.879,13.565,13.692,15.289,
2004,6.58,8.4,27.35,13.549,18.801,11.878,14.216,16.484,
2005,8.39,8.26,-1.75,17.36,18.289,12.196,10.917,15.31,
2006,8.28,10.66,29.13,19.145,18.761,10.18,12.181,15.945,13.469
2007,10.75,13.52,26.78,21.673,19.173,11.618,13.163,16.029,15.009
2008,13.49,14.03,3.79,16.279,16.718,12.65,14.238,14.205,15.453
2009,14.04,15.11,7.72,12.46,13.003,16.648,12.023,13.863,15.803
2010,15.14,17.25,14.18,15.868,16.612,17.477,13.103,11.89,15.403
2011,17.28,22.88,32.6,16.504,17.817,18.003,11.728,13.032,16.038
2012,23.0,26.79,17.07,14.657,18.113,17.648,12.37,13.46,15.799
2013,27.21,33.14,23.73,18.757,17.512,17.394,14.147,15.128,14.951
2014,33.13,39.41,18.9,21.135,16.717,15.651,17.754,13.789,15.043
2015,39.45,42.44,7.7,19.728,17.782,17.641,18.036,14.398,13.16
2016,41.9,44.19,4.12,14.071,15.281,16.555,17.008,12.193,13.205
2017,44.25,50.17,13.53,13.369,14.011,16.51,16.563,12.569,13.445
2018,50.07,65.76,31.07,14.689,16.705,16.563,16.712,14.255,15.054
2019,65.14,70.34,6.96,12.284,16.626,15.22,14.8,16.639,13.537
2020,70.38,87.23,24.01,15.499,17.595,17.016,17.102,17.524,14.581
2021,87.02,102.5,17.51,18.326,16.179,16.287,16.995,17.27,13.192
2022,101.37,80.61,-21.36,9.948,11.646,12.64,14.834,15.209,12.128
2023,80.75,96.26,19.41,7.919,11.252,13.7,14.339,14.898,13.174
