Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,5.86,6.54,,,,,,,
1969,6.44,6.85,4.78,,,,,,
1970,6.85,6.19,-9.69,,,,,,
1971,6.05,8.44,36.36,,,,,,
1972,8.33,10.7,26.85,,,,,,
1973,10.7,9.75,-8.9,8.314,,,,,
1974,9.75,5.77,-40.87,-3.373,,,,,
1975,5.72,6.94,20.33,2.314,,,,,
1976,6.92,7.08,2.03,-3.453,,,,,
1977,7.08,6.06,-14.35,-10.748,,,,,
1978,6.02,7.89,30.15,-4.145,1.894,,,,
1979,7.89,6.28,-20.4,1.708,-0.865,,,,
1980,6.28,7.38,17.41,1.237,1.774,,,,
1981,7.38,6.81,-7.63,-0.775,-2.123,,,,
1982,6.81,9.38,37.61,9.13,-1.308,,,,
1983,9.38,10.31,10.0,5.496,0.56,3.081,,,
1984,10.31,9.83,-4.7,9.375,5.472,2.437,,,
1985,9.83,11.22,14.15,8.739,4.921,4.045,,,
1986,11.22,14.58,29.94,16.445,7.491,3.712,,,
1987,14.67,16.09,10.4,11.396,10.258,2.757,,,
1988,16.13,15.5,-3.69,8.496,6.986,3.139,4.409,,
1989,15.41,19.91,28.43,15.161,12.231,8.607,5.48,,
1990,19.91,21.44,7.69,13.827,11.254,7.81,6.409,,
1991,21.44,23.81,11.08,10.306,13.334,8.421,5.322,,
1992,23.69,25.16,5.64,9.353,10.37,9.955,4.368,,
1993,25.19,27.19,8.07,11.896,10.183,8.598,5.262,5.865,
1994,27.13,26.69,-1.84,6.037,10.504,10.127,7.959,5.591,
1995,26.81,33.19,24.36,9.133,11.455,10.543,8.139,6.948,
1996,33.13,41.5,25.05,11.753,11.027,12.805,9.245,6.578,
1997,41.56,41.03,-1.13,10.275,9.813,10.338,10.035,5.523,
1998,41.09,35.56,-13.33,5.514,8.658,8.604,7.819,5.312,5.807
1999,36.19,48.94,37.61,12.892,9.411,11.295,10.812,8.928,6.774
2000,48.03,60.25,23.12,12.665,10.885,11.857,11.07,9.029,7.88
2001,59.06,59.1,-1.9,7.327,9.517,9.78,11.409,8.858,6.703
2002,58.52,61.65,4.31,8.484,9.376,9.368,9.872,9.723,6.011
2003,61.66,85.03,37.92,19.048,12.077,12.017,11.126,9.976,7.486
2004,85.0,82.07,-3.48,10.893,11.888,9.902,11.194,10.828,9.253
2005,82.17,77.5,-5.57,5.164,8.85,8.944,10.145,9.863,8.376
2006,77.76,77.93,0.5548,5.687,6.504,8.226,8.742,10.241,8.323
2007,77.53,84.32,8.2,6.463,7.469,8.396,8.635,9.182,9.173
2008,84.24,57.54,-31.76,-7.513,4.93,5.125,6.778,7.119,6.847
2009,57.55,82.67,43.67,0.146,5.382,7.828,7.378,8.891,8.972
2010,83.09,86.3,4.39,2.174,3.659,6.578,7.211,8.503,8.542
2011,86.75,81.73,-5.3,0.957,3.295,4.622,6.361,7.138,8.636
2012,83.76,92.85,13.61,1.946,4.18,5.595,6.746,7.263,7.941
2013,94.19,140.25,51.05,19.505,5.132,9.58,8.549,9.21,9.091
2014,138.05,164.32,17.16,14.728,7.189,8.41,9.513,8.809,9.843
2015,164.71,150.64,-8.33,11.786,6.872,6.3,7.857,8.111,9.043
2016,148.05,178.57,18.54,16.919,8.645,7.65,7.569,8.393,8.71
2017,178.83,235.37,31.81,20.446,10.811,9.342,9.127,9.356,9.355
2018,235.78,190.54,-19.05,6.32,12.72,5.526,8.755,8.099,8.723
2019,187.82,176.42,-7.41,1.431,7.875,5.234,6.621,7.847,7.543
2020,177.68,174.79,-0.9239,3.019,7.313,5.572,5.47,6.871,7.245
2021,175.0,177.63,1.62,-0.106,8.072,5.646,5.657,5.988,6.928
2022,178.32,119.92,-32.49,-12.617,2.591,2.376,3.383,4.383,5.343
2023,121.52,106.95,-10.82,-10.908,-2.674,4.219,1.153,4.503,4.671
