Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,10.97,9.63,,,,,,,
1969,9.63,7.46,-22.51,,,,,,
1970,7.54,7.83,5.03,,,,,,
1971,7.75,6.83,-12.77,,,,,,
1972,6.79,7.46,9.15,,,,,,
1973,7.5,4.83,-35.2,-12.891,,,,,
1974,4.83,2.75,-43.1,-18.093,,,,,
1975,2.75,4.58,66.67,-10.17,,,,,
1976,4.58,5.13,11.82,-5.564,,,,,
1977,5.13,4.83,-5.69,-8.327,,,,,
1978,4.83,4.67,-3.45,-0.671,-6.982,,,,
1979,4.67,3.5,-25.0,4.941,-7.289,,,,
1980,3.54,3.46,-1.19,-5.454,-7.842,,,,
1981,3.46,3.92,13.25,-5.238,-5.401,,,,
1982,3.92,4.79,22.34,-0.166,-4.334,,,,
1983,4.79,7.38,53.91,9.584,4.33,-1.758,,,
1984,7.38,9.63,30.51,22.437,13.352,1.717,,,
1985,9.63,11.83,22.94,27.874,9.954,2.789,,,
1986,11.79,14.75,24.65,30.347,11.139,5.267,,,
1987,14.79,13.79,-6.5,23.551,11.061,4.181,,,
1988,13.79,14.04,1.81,13.727,11.636,7.373,1.903,,
1989,14.04,15.83,12.76,10.451,16.29,12.377,3.833,,
1990,15.83,15.63,-1.32,5.729,16.276,8.527,3.517,,
1991,15.63,19.0,21.6,5.194,17.097,9.121,5.249,,
1992,19.0,19.75,3.95,7.449,15.219,9.844,4.988,,
1993,19.81,22.69,14.87,10.076,11.887,11.114,8.042,3.488,
1994,22.5,18.0,-20.66,2.603,6.455,11.536,9.849,3.586,
1995,17.88,20.63,14.58,5.708,5.719,12.641,7.816,3.951,
1996,20.5,19.25,-6.67,0.262,2.698,11.193,6.836,4.232,
1997,19.25,21.28,10.55,1.503,4.434,10.453,7.696,4.282,
1998,21.22,23.38,9.84,0.601,5.232,7.991,8.387,6.511,3.001
1999,23.38,19.63,-16.04,1.749,2.175,4.862,9.004,8.179,3.278
2000,19.5,33.5,70.7,10.182,7.922,7.186,12.021,8.285,4.965
2001,32.88,30.05,-10.3,9.316,4.691,4.858,10.72,7.327,5.062
2002,30.0,27.45,-8.65,5.224,3.347,4.696,9.122,7.197,4.438
2003,27.54,31.91,16.27,6.418,3.469,5.626,7.595,7.99,6.496
2004,31.94,33.87,6.13,11.527,6.526,5.202,6.49,9.504,8.73
2005,34.0,38.6,13.97,2.875,6.465,6.212,6.091,10.129,7.364
2006,38.8,41.92,8.6,6.885,8.093,5.417,5.361,9.942,7.253
2007,41.85,47.45,13.19,11.568,8.349,6.018,6.374,9.606,7.914
2008,47.3,35.84,-24.47,2.35,4.364,3.095,4.797,6.525,7.029
2009,35.93,38.92,8.59,2.819,7.084,5.275,4.601,5.745,8.36
2010,39.1,42.72,9.76,2.049,2.461,4.972,5.156,5.27,8.739
2011,42.93,53.08,24.25,4.834,5.854,6.996,5.271,5.256,9.074
2012,53.47,51.8,-2.41,1.77,6.556,6.11,4.939,5.436,8.26
2013,52.36,64.69,24.88,12.537,7.323,7.02,5.378,6.301,7.504
2014,64.61,76.9,18.87,14.591,8.545,9.53,7.531,6.527,7.171
2015,77.26,67.64,-12.04,9.626,5.77,4.796,6.117,6.035,5.984
2016,66.97,76.59,13.23,7.609,6.212,6.436,7.149,5.735,5.644
2017,76.57,81.06,5.84,9.369,5.501,7.486,6.916,5.811,6.082
2018,81.2,71.46,-11.84,2.011,7.144,5.522,5.745,4.696,5.574
2019,71.4,82.82,15.9,1.494,7.844,6.142,7.463,6.295,5.671
2020,82.88,75.2,-9.2,2.142,5.818,4.546,4.126,5.31,5.376
2021,75.06,78.56,4.47,0.509,3.998,4.276,4.922,5.787,4.845
2022,78.66,61.32,-21.95,-5.429,1.701,1.724,4.101,4.324,3.849
2023,61.32,47.88,-21.92,-7.696,-2.964,1.95,2.05,2.909,2.52
