Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,1.79,1.69,,,,,,,
1969,1.72,1.5,-11.11,,,,,,
1970,1.5,2.27,51.04,,,,,,
1971,2.25,3.73,64.83,,,,,,
1972,3.74,5.8,55.23,,,,,,
1973,5.83,1.7,-70.62,0.118,,,,,
1974,1.7,0.8125,-52.29,-11.54,,,,,
1975,0.8125,1.5,84.62,-7.952,,,,,
1976,1.5,1.53,2.08,-16.325,,,,,
1977,1.53,1.75,14.29,-21.31,,,,,
1978,1.75,1.34,-23.21,-4.648,-2.294,,,,
1979,1.34,1.28,-4.66,9.516,-1.574,,,,
1980,1.28,1.27,-1.22,-3.274,-5.642,,,,
1981,1.27,1.41,11.11,-1.62,-9.27,,,,
1982,1.41,3.09,120.01,12.043,-6.103,,,,
1983,3.09,3.31,7.07,19.824,6.89,4.583,,,
1984,3.31,3.59,8.49,22.907,16.018,5.99,,,
1985,3.59,5.95,65.65,36.189,14.774,6.635,,,
1986,5.95,6.33,6.3,35.032,15.258,3.589,,,
1987,6.36,6.94,9.63,17.566,14.771,1.203,,,
1988,6.94,7.75,11.71,18.548,19.184,10.643,7.912,,
1989,7.75,10.5,35.48,23.942,23.424,18.602,10.219,,
1990,10.5,9.44,-10.12,9.671,22.213,13.047,7.386,,
1991,9.44,10.59,12.25,10.84,22.34,13.766,5.356,,
1992,10.53,11.63,9.73,10.878,14.173,13.458,3.54,,
1993,11.69,13.56,16.67,11.839,15.144,16.684,10.941,8.686,
1994,13.59,14.72,8.53,6.99,15.155,17.683,15.586,9.565,
1995,14.66,17.91,21.66,13.664,11.65,19.294,13.201,8.613,
1996,17.84,25.09,40.14,18.829,14.765,21.158,15.011,7.922,
1997,25.09,39.69,58.16,27.826,19.051,18.554,16.891,7.997,
1998,39.63,58.41,47.17,33.92,22.382,21.091,20.773,15.197,12.535
1999,58.41,50.38,-13.75,27.9,16.979,19.255,20.158,17.95,12.427
2000,49.75,35.5,-29.53,14.664,14.163,12.646,18.119,13.492,9.599
2001,35.38,39.55,11.41,9.529,14.084,12.992,18.14,13.893,8.189
2002,39.3,41.25,4.3,0.774,13.497,12.617,13.834,13.474,6.758
2003,41.75,48.56,17.72,-3.626,13.606,13.014,14.373,15.443,11.822
2004,48.7,58.93,21.36,3.185,14.88,12.187,15.017,16.553,15.35
2005,58.98,56.89,-3.46,9.891,12.252,12.721,11.95,16.426,12.884
2006,57.19,64.15,12.76,10.156,9.842,12.76,12.277,16.498,13.262
2007,64.3,65.17,1.59,9.578,5.084,12.175,11.85,12.97,12.815
2008,64.77,55.56,-14.75,2.73,-0.499,9.858,10.35,11.943,13.22
2009,55.9,61.0,9.79,0.693,1.931,9.941,9.196,11.998,13.746
2010,61.55,63.28,3.74,2.152,5.951,8.779,9.98,9.918,13.915
2011,61.58,66.56,5.18,0.74,5.343,6.72,9.627,9.868,13.71
2012,67.14,73.22,10.01,2.357,5.906,4.167,9.636,9.883,11.128
2013,73.89,92.76,26.69,10.795,6.686,3.132,10.092,10.439,11.751
2014,92.75,104.21,12.34,11.305,5.866,4.965,10.281,9.615,11.882
2015,103.96,126.83,21.71,14.919,8.347,8.859,10.282,10.951,10.736
2016,125.35,120.02,-5.37,12.514,6.465,7.681,8.14,10.198,10.305
2017,120.57,148.74,23.93,15.228,8.602,8.927,6.829,10.732,10.756
2018,148.79,154.14,3.63,10.691,10.743,8.005,4.972,10.211,10.481
2019,152.99,153.54,-0.3893,8.059,9.67,6.592,5.73,9.833,9.354
2020,153.38,201.92,31.51,9.747,12.303,8.812,9.081,10.175,10.749
2021,201.9,174.36,-13.65,7.755,10.109,6.893,7.7,8.063,9.787
2022,174.0,140.33,-19.52,-1.157,6.722,5.246,6.313,5.181,8.656
2023,140.33,155.24,10.62,0.142,5.284,7.09,5.983,3.987,8.465
