Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1987,4.17,3.88,,,,,,,
1988,3.9,4.7,21.21,,,,,,
1989,4.74,4.23,-10.0,,,,,,
1990,4.24,3.67,-13.19,,,,,,
1991,3.67,3.37,-8.27,,,,,,
1992,3.33,3.0,-10.76,-5.014,,,,,
1993,2.98,3.65,21.5,-4.931,,,,,
1994,3.65,2.99,-17.96,-6.703,,,,,
1995,3.01,3.86,28.76,1.015,,,,,
1996,4.0,4.97,28.93,8.08,,,,,
1997,4.95,7.65,53.84,20.589,7.024,,,,
1998,7.78,9.46,23.73,20.982,7.246,,,,
1999,9.91,11.2,18.36,30.229,10.227,,,,
2000,11.2,10.12,-9.63,21.26,10.675,,,,
2001,10.12,7.95,-21.42,9.851,8.962,,,,
2002,8.16,6.76,-15.06,-2.443,8.463,3.771,,,
2003,6.73,11.51,70.35,4.001,12.17,6.153,,,
2004,11.56,11.85,3.0,1.135,14.764,7.109,,,
2005,11.86,12.64,6.63,4.547,12.594,8.594,,,
2006,12.82,17.88,41.47,17.598,13.658,11.768,,,
2007,18.4,20.64,15.43,25.012,10.435,13.721,8.716,,
2008,20.48,9.09,-55.94,-4.611,-0.398,6.272,3.353,,
2009,9.16,15.75,73.24,5.855,3.468,11.714,6.794,,
2010,16.08,10.21,-35.22,-4.18,0.089,6.7,5.249,,
2011,10.24,7.21,-29.39,-16.61,-0.972,2.511,3.876,,
2012,7.38,7.83,8.64,-17.622,1.48,0.155,4.914,2.848,
2013,7.93,8.69,11.02,-0.896,-2.771,-0.564,4.433,2.489,
2014,8.47,7.98,-8.16,-12.714,-3.877,-2.234,5.031,2.571,
2015,8.12,4.67,-41.54,-14.482,-9.477,-5.025,0.957,0.969,
2016,4.59,4.96,6.37,-7.208,-12.035,-3.096,-0.01,1.558,
2017,5.05,6.27,26.25,-4.346,-11.232,-0.5,-0.99,2.993,1.613
2018,6.28,4.29,-31.5,-13.166,-7.234,-6.368,-3.877,0.648,-0.304
2019,4.22,3.97,-7.59,-13.032,-12.873,-7.031,-5.054,1.14,-0.211
2020,4.1,3.05,-23.12,-8.167,-11.381,-9.043,-5.821,-0.938,-0.615
2021,3.12,3.29,7.87,-7.882,-7.546,-10.672,-4.316,-1.637,-0.08
2022,3.31,2.95,-10.33,-13.998,-9.3,-12.164,-4.061,-3.74,-0.056
2023,3.0,3.75,27.12,-2.655,-8.061,-5.732,-5.453,-3.634,0.09
