Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
2022,32.55,28.67,,,,,,,
2023,29.0,34.89,21.7,,,,,,
