Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,3.36,4.29,,,,,,,
1969,4.28,4.67,8.75,,,,,,
1970,4.65,1.83,-60.88,,,,,,
1971,1.8,1.67,-8.47,,,,,,
1972,1.69,2.41,44.49,,,,,,
1973,2.41,1.9,-21.34,-15.031,,,,,
1974,1.9,1.45,-23.64,-20.857,,,,,
1975,1.45,2.16,49.24,3.371,,,,,
1976,2.16,2.59,19.73,9.173,,,,,
1977,2.58,2.53,-2.55,0.977,,,,,
1978,2.52,2.41,-4.66,4.87,-5.603,,,,
1979,2.41,2.4,-0.3074,10.603,-6.44,,,,
1980,2.4,3.14,30.68,7.769,5.547,,,,
1981,3.14,3.87,23.47,8.363,8.768,,,,
1982,3.87,4.35,12.36,11.448,6.083,,,,
1983,4.35,5.42,24.53,17.597,11.052,1.571,,,
1984,5.42,5.61,3.53,18.509,14.488,1.23,,,
1985,5.61,7.89,40.68,20.235,13.831,10.232,,,
1986,7.89,9.41,19.22,19.447,13.77,12.217,,,
1987,9.42,11.78,25.19,22.048,16.628,11.158,,,
1988,11.78,13.72,16.5,20.412,18.996,14.088,5.985,,
1989,13.72,17.32,26.18,25.29,21.852,17.981,6.773,,
1990,17.32,19.79,14.29,20.192,20.213,15.913,12.642,,
1991,19.79,23.88,20.68,20.473,19.959,15.962,14.226,,
1992,23.88,27.8,16.4,18.735,20.38,17.326,13.006,,
1993,28.15,24.44,-12.08,12.24,16.255,16.7,13.623,7.208,
1994,24.5,23.74,-2.89,6.509,15.519,16.507,15.002,6.72,
1995,23.85,38.99,64.27,14.525,17.324,18.286,15.565,13.016,
1996,38.64,44.88,15.11,13.45,16.909,17.749,15.329,14.071,
1997,44.94,46.47,3.54,10.822,14.71,17.106,15.665,12.566,
1998,46.29,51.36,10.52,16.012,14.111,16.174,16.528,14.097,8.627
1999,50.89,61.66,20.07,21.033,13.539,17.328,17.622,16.184,8.982
2000,60.78,66.61,8.03,11.306,12.904,15.283,16.501,14.7,12.729
2001,65.95,56.35,-15.41,4.657,8.965,12.673,14.33,13.111,12.445
2002,56.12,44.73,-20.62,-0.76,4.871,9.303,12.358,12.176,10.227
2003,45.02,55.68,24.48,1.628,8.582,9.788,12.353,13.383,11.918
2004,55.72,63.08,13.28,0.456,10.266,8.999,12.862,13.969,13.401
2005,62.99,57.17,-9.36,-3.01,3.901,7.328,10.409,12.308,11.538
2006,57.2,65.13,13.91,2.938,3.794,6.918,10.156,11.955,11.348
2007,65.1,66.46,2.05,8.241,3.643,5.983,9.036,11.523,11.51
2008,66.21,50.55,-23.94,-1.915,-0.159,4.964,6.738,9.342,10.677
2009,50.8,61.06,20.8,-0.649,-0.098,6.501,6.503,10.02,11.391
2010,61.62,60.42,-1.05,1.112,-0.971,2.963,5.739,8.484,10.359
2011,60.56,70.5,16.69,1.597,2.266,3.057,5.562,8.389,10.158
2012,70.89,80.92,14.78,4.016,6.107,3.767,5.487,8.013,10.235
2013,81.82,100.12,23.72,14.646,6.043,4.551,7.305,8.275,10.209
2014,99.99,115.54,15.4,13.604,6.239,4.275,8.234,7.887,10.609
2015,115.25,127.3,10.18,16.073,8.334,4.413,6.095,7.73,9.713
2016,125.91,114.12,-10.35,10.112,5.769,4.817,4.777,6.457,8.674
2017,114.16,120.66,5.73,8.318,6.145,6.839,4.886,6.048,8.064
2018,120.81,113.94,-5.57,2.62,8.466,4.889,4.064,6.351,7.311
2019,112.8,137.55,20.72,3.549,8.46,5.335,4.093,7.28,7.151
2020,137.4,134.83,-1.98,1.156,8.358,5.887,3.589,5.088,6.605
2021,134.35,142.92,6.0,4.604,7.322,5.379,4.763,4.742,6.146
2022,141.88,135.75,-5.02,2.385,5.31,4.877,5.708,4.381,5.428
2023,136.06,127.46,-6.11,2.268,2.444,6.36,4.228,3.703,5.66
