Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1969,3.66,1.72,,,,,,,
1970,1.78,1.77,2.72,,,,,,
1971,1.75,3.31,87.61,,,,,,
1972,3.25,3.05,-8.02,,,,,,
1973,3.11,1.83,-40.0,,,,,,
1974,1.81,1.73,-5.13,0.116,,,,,
1975,1.73,2.55,46.85,7.576,,,,,
1976,2.55,5.69,123.31,11.444,,,,,
1977,5.72,6.28,10.44,15.54,,,,,
1978,6.22,8.13,29.35,34.75,,,,,
1979,8.13,7.69,-5.38,34.765,16.156,,,,
1980,7.69,8.06,4.88,25.881,16.369,,,,
1981,8.06,11.75,45.74,15.607,13.507,,,,
1982,11.75,9.5,-19.15,8.631,12.032,,,,
1983,9.38,14.5,52.63,12.268,22.996,,,,
1984,14.44,14.69,1.29,13.82,23.85,15.372,,,
1985,14.69,14.75,0.4255,12.847,19.186,15.183,,,
1986,14.75,12.0,-18.64,0.422,7.747,8.966,,,
1987,12.13,10.25,-14.58,1.531,5.021,8.416,,,
1988,10.38,6.38,-37.8,-15.142,-2.395,8.682,,,
1989,6.38,8.63,35.29,-10.092,1.16,11.309,8.399,,
1990,8.63,3.13,-63.77,-26.658,-9.025,1.376,2.891,,
1991,3.13,2.88,-8.0,-24.83,-13.117,-4.438,-0.693,,
1992,3.0,4.63,60.87,-14.696,-6.935,-2.012,2.109,,
1993,4.5,5.25,13.51,-3.824,-9.66,-2.873,5.411,,
1994,5.25,3.25,-38.1,-17.743,-14.002,-5.58,3.203,2.578,
1995,3.25,2.75,-15.38,-2.555,-15.462,-6.918,0.378,1.778,
1996,2.75,1.88,-31.82,-8.177,-16.92,-11.5,-5.387,-2.237,
1997,2.0,5.5,193.33,3.504,-6.035,-3.578,-0.661,2.386,
1998,5.5,6.13,11.36,3.148,-0.399,-5.578,-1.402,4.954,
1999,6.13,5.5,-10.2,11.095,-4.405,-6.34,-1.662,4.735,3.951
2000,6.0,1.69,-69.32,-9.278,-5.977,-13.449,-7.514,-1.632,-0.154
2001,1.81,4.55,169.63,19.336,4.68,-6.261,-4.633,-0.89,1.066
2002,4.55,4.17,-8.35,-5.386,-1.041,-5.82,-4.033,-1.624,1.048
2003,4.12,9.63,130.94,9.454,6.254,2.783,-2.026,0.68,5.691
2004,9.73,8.36,-13.19,8.735,9.909,-0.212,-2.779,0.335,5.391
2005,8.38,8.78,5.02,39.034,12.309,7.118,-2.56,0.343,4.207
2006,8.78,14.06,60.14,25.313,22.288,11.149,0.795,0.721,3.061
2007,14.1,12.89,-8.32,25.321,8.89,7.064,1.152,1.228,2.426
2008,12.84,11.98,-7.06,4.464,6.93,5.654,3.201,-0.761,1.301
2009,12.11,19.91,66.19,18.952,13.729,12.844,4.268,1.224,3.222
2010,20.05,20.76,4.27,18.781,28.509,14.426,9.922,1.377,3.204
2011,20.94,30.11,45.04,16.451,20.801,20.31,12.452,3.748,3.186
2012,30.87,48.44,60.88,30.314,27.793,15.608,12.456,6.409,5.58
2013,49.4,102.13,110.84,53.511,26.635,20.627,15.998,11.731,6.723
2014,102.09,109.44,7.16,40.612,29.329,22.064,19.224,10.695,6.923
2015,110.04,174.32,59.28,53.047,34.83,36.217,23.055,17.444,8.581
2016,172.5,142.77,-18.1,36.517,26.086,25.827,24.172,16.899,8.605
2017,143.8,177.05,24.01,29.592,29.952,28.39,18.956,15.691,9.963
2018,177.83,185.82,4.95,12.717,31.542,21.814,18.599,15.334,11.895
2019,183.42,300.02,61.46,22.347,31.162,26.959,22.135,19.842,12.557
2020,301.89,436.52,45.5,20.152,35.606,29.748,32.01,22.469,17.891
2021,438.77,537.95,23.24,30.383,33.415,27.502,26.951,25.39,19.045
2022,536.41,322.41,-40.07,12.736,20.871,23.94,24.284,17.685,15.193
2023,327.32,396.66,23.03,16.376,14.532,26.279,20.431,18.151,15.507
