Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1980,14.13,12.25,,,,,,,
1981,12.75,11.75,-4.08,,,,,,
1982,11.75,16.5,40.43,,,,,,
1983,16.5,16.88,2.27,,,,,,
1984,16.88,17.88,5.93,,,,,,
1985,17.88,18.25,2.1,8.299,,,,,
1986,18.25,15.13,-17.12,5.187,,,,,
1987,15.13,10.75,-28.93,-8.212,,,,,
1988,10.75,11.25,4.65,-7.795,,,,,
1989,11.25,10.88,-3.33,-9.458,,,,,
1990,10.88,6.63,-39.08,-18.332,-5.955,,,,
1991,6.63,8.25,24.53,-11.423,-3.475,,,,
1992,8.13,8.88,7.58,-3.75,-6.008,,,,
1993,9.0,14.25,60.56,4.841,-1.679,,,,
1994,14.25,14.38,0.8772,5.737,-2.155,,,,
1995,14.38,19.0,32.17,23.438,0.404,2.969,,,
1996,18.88,31.0,63.16,30.311,7.437,6.681,,,
1997,30.88,29.38,-5.24,27.036,10.577,3.921,,,
1998,29.25,27.06,-7.87,13.685,9.174,3.196,,,
1999,27.06,22.69,-16.17,9.551,7.627,1.601,,,
2000,22.69,24.31,7.16,5.052,13.875,1.93,3.486,,
2001,24.19,33.4,37.38,1.503,15.008,5.421,5.362,,
2002,33.85,32.31,-3.26,1.919,13.787,7.612,3.417,,
2003,32.81,43.39,34.29,9.904,11.778,9.416,4.834,,
2004,43.61,55.75,28.49,19.697,14.511,11.508,5.851,,
2005,56.25,67.72,21.47,22.74,13.552,16.756,6.776,7.079,
2006,68.0,97.5,43.98,23.894,12.141,17.897,9.764,8.833,
2007,98.33,73.41,-24.71,17.838,9.59,15.121,10.082,6.153,
2008,73.56,79.5,8.3,12.874,11.379,12.142,10.271,6.395,
2009,79.5,81.45,2.45,7.877,13.633,12.256,10.589,6.253,
2010,81.76,101.42,24.52,8.413,15.354,11.813,14.612,7.101,7.3
2011,102.19,134.46,32.58,6.639,14.944,10.276,14.976,9.132,8.464
2012,136.7,144.96,7.81,14.577,16.196,11.228,14.985,10.967,7.512
2013,146.58,150.52,3.84,13.618,13.245,12.12,12.509,10.932,7.566
2014,150.49,184.85,22.81,17.811,12.735,15.009,13.62,11.997,8.097
2015,185.35,247.7,34.0,19.553,13.847,16.737,13.7,15.584,9.083
2016,243.92,223.5,-9.77,10.697,8.649,13.51,10.381,14.107,9.391
2017,224.67,209.0,-6.49,7.592,11.03,13.254,10.307,13.467,10.397
2018,210.05,202.41,-3.15,6.103,9.796,10.813,10.585,11.198,10.112
2019,200.9,212.96,5.21,2.872,10.088,9.346,11.847,11.384,10.422
2020,213.82,230.93,8.44,-1.392,8.576,8.522,11.914,10.507,12.564
2021,230.32,374.56,62.2,10.879,10.788,9.388,12.847,10.481,13.563
2022,373.24,280.19,-25.19,6.038,6.812,9.34,11.405,9.44,12.194
2023,281.08,275.8,-1.57,6.383,6.243,8.646,9.688,9.731,10.381
