Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,0.7477,0.9398,,,,,,,
1969,0.9467,0.9722,3.45,,,,,,
1970,0.9722,0.9815,0.9566,,,,,,
1971,0.9676,1.3,32.54,,,,,,
1972,1.29,1.61,24.02,,,,,,
1973,1.62,1.28,-20.37,6.374,,,,,
1974,1.28,0.7523,-41.44,-4.999,,,,,
1975,0.7569,1.3,72.31,5.782,,,,,
1976,1.3,1.47,13.75,2.488,,,,,
1977,1.47,1.56,5.49,-0.629,,,,,
1978,1.56,1.42,-8.48,2.098,4.214,,,,
1979,1.42,1.38,-2.93,12.901,3.565,,,,
1980,1.38,1.51,9.55,3.04,4.402,,,,
1981,1.51,2.02,33.48,6.563,4.506,,,,
1982,2.02,1.99,-1.72,4.989,2.142,,,,
1983,1.99,2.13,6.99,8.447,5.225,5.606,,,
1984,2.13,2.38,12.09,11.517,12.207,6.15,,,
1985,2.38,4.04,69.68,21.753,12.007,9.892,,,
1986,4.03,4.33,7.22,16.474,11.408,8.352,,,
1987,4.33,5.56,28.36,22.813,13.552,8.613,,,
1988,5.56,6.58,18.35,25.305,16.572,11.532,10.22,,
1989,6.58,10.67,62.03,34.995,22.695,19.34,12.725,,
1990,10.67,13.0,21.88,26.332,24.021,16.591,13.79,,
1991,13.0,16.94,30.29,31.367,23.696,17.699,13.697,,
1992,16.75,20.75,22.51,30.133,26.42,18.83,13.634,,
1993,20.69,20.44,-1.51,25.444,25.375,19.457,14.859,13.109,
1994,20.5,18.13,-11.31,11.185,22.513,18.732,17.247,12.415,
1995,18.13,27.94,54.14,16.535,21.335,21.474,16.577,14.333,
1996,27.56,29.25,4.7,11.543,21.05,19.505,16.129,13.263,
1997,30.0,36.25,23.93,11.804,20.621,21.347,17.033,13.266,
1998,36.31,40.88,12.76,14.87,20.041,21.77,18.294,14.861,13.401
1999,40.63,35.25,-13.76,14.223,12.694,19.685,17.588,16.635,12.715
2000,35.38,49.56,40.6,12.145,14.319,18.191,19.071,15.677,13.966
2001,49.38,48.69,-1.76,10.729,11.135,17.507,17.248,15.028,12.837
2002,48.5,42.22,-13.29,3.096,7.362,14.471,16.502,14.103,11.504
2003,42.12,46.62,10.42,2.663,8.595,13.944,16.684,14.988,12.732
2004,46.94,52.2,11.97,8.169,11.155,11.165,16.696,15.641,15.18
2005,52.23,59.08,13.18,3.577,7.776,10.62,14.354,15.797,13.566
2006,59.92,62.55,5.87,5.137,7.897,9.099,14.284,14.719,13.318
2007,62.7,75.9,21.34,12.446,7.67,9.031,13.962,15.679,13.825
2008,76.41,54.77,-27.84,3.275,2.968,6.792,11.177,13.869,12.947
2009,54.93,60.8,11.01,3.097,5.603,8.401,9.091,13.84,13.449
2010,61.19,65.33,7.45,2.032,2.801,5.826,8.407,11.776,13.38
2011,65.91,66.35,1.56,1.187,3.143,5.612,7.065,11.536,12.344
2012,66.86,68.43,3.13,-2.051,4.948,4.327,6.148,10.562,12.516
2013,69.18,82.94,21.2,8.654,5.93,4.83,7.254,10.668,12.983
2014,82.93,94.56,14.01,9.235,6.122,6.8,8.609,9.119,13.059
2015,94.93,99.92,5.67,8.87,5.395,4.786,6.579,8.5,11.286
2016,98.56,104.63,4.71,9.538,5.279,5.232,6.58,7.555,11.2
2017,104.94,119.92,14.61,11.874,4.68,7.207,6.164,7.269,10.78
2018,119.93,110.48,-7.87,5.902,7.269,5.921,5.097,6.982,9.859
2019,109.15,136.67,23.71,7.645,8.437,6.627,7.01,8.415,8.872
2020,136.87,148.3,8.51,8.218,8.543,6.328,5.633,6.905,8.453
2021,147.01,173.71,17.13,10.671,10.103,7.047,6.566,7.386,8.068
2022,172.2,180.66,4.0,8.541,10.195,5.952,7.539,6.636,7.48
2023,180.59,175.32,-2.96,9.675,7.772,8.065,6.847,5.997,7.427
