Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1989,2.89,3.33,,,,,,,
1990,3.33,2.1,-37.04,,,,,,
1991,2.1,3.31,57.65,,,,,,
1992,3.31,4.69,41.79,,,,,,
1993,4.64,7.06,50.53,,,,,,
1994,7.04,8.35,18.18,20.184,,,,,
1995,8.35,12.07,44.68,41.872,,,,,
1996,12.0,11.81,-2.15,28.969,,,,,
1997,11.74,15.5,31.19,27.008,,,,,
1998,15.47,10.89,-29.75,9.055,,,,,
1999,10.86,13.5,23.98,10.085,15.024,,,,
2000,13.56,14.72,9.05,4.05,21.498,,,,
2001,14.72,15.33,4.15,5.356,16.566,,,,
2002,15.38,14.53,-5.22,-1.284,11.972,,,,
2003,14.53,18.48,27.19,11.156,10.101,,,,
2004,18.48,27.0,46.07,14.87,12.452,14.973,,,
2005,26.95,27.41,1.51,13.24,8.548,18.68,,,
2006,27.57,31.61,15.32,15.573,10.346,16.234,,,
2007,31.73,36.13,14.31,19.983,8.831,14.581,,,
2008,36.05,24.15,-33.16,5.498,8.29,8.544,,,
2009,24.25,31.15,28.99,2.901,8.721,9.174,11.828,,
2010,31.33,39.12,25.59,7.374,10.268,8.155,15.747,,
2011,39.56,37.11,-5.14,3.26,9.243,7.932,12.845,,
2012,38.03,46.53,25.38,5.19,12.343,7.604,12.157,,
2013,47.51,73.85,58.71,25.051,14.859,13.611,12.455,,
2014,73.58,77.84,5.4,20.102,11.169,12.389,11.809,13.436,
2015,78.12,76.61,-1.58,14.387,10.825,11.624,9.68,15.474,
2016,75.74,90.06,17.56,19.401,11.038,12.529,10.691,14.127,
2017,90.84,131.97,46.54,23.182,13.831,15.846,11.303,14.28,
2018,132.69,126.26,-4.33,11.323,17.987,13.668,13.035,12.227,
2019,124.56,172.0,36.23,17.183,18.633,13.139,13.569,12.864,14.052
2020,172.83,199.2,15.81,21.06,17.676,14.137,13.912,11.867,16.386
2021,198.84,236.32,18.63,21.281,20.337,14.352,14.656,12.733,15.289
2022,236.32,228.33,-3.38,11.588,17.242,13.078,14.766,11.36,13.827
2023,229.52,228.28,-0.0219,12.575,11.947,16.155,13.394,12.943,12.285
