Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,7.15,8.61,,,,,,,
1969,8.64,1.76,-79.52,,,,,,
1970,1.82,2.19,24.41,,,,,,
1971,2.19,3.47,58.23,,,,,,
1972,3.47,5.47,57.6,,,,,,
1973,5.47,4.47,-18.27,-12.288,,,,,
1974,4.47,2.42,-45.96,6.576,,,,,
1975,2.44,2.47,2.3,2.436,,,,,
1976,2.49,2.44,-1.12,-6.801,,,,,
1977,2.44,2.19,-10.23,-16.729,,,,,
1978,2.19,2.36,7.6,-11.992,-12.14,,,,
1979,2.36,4.19,77.65,11.604,9.061,,,,
1980,4.19,3.06,-27.15,4.377,3.402,,,,
1981,3.08,2.38,-22.27,-0.497,-3.7,,,,
1982,2.38,2.58,8.77,3.332,-7.239,,,,
1983,2.58,3.31,27.96,7.0,-2.96,-6.174,,,
1984,3.31,3.56,7.56,-3.206,3.935,4.808,,,
1985,3.56,4.06,14.06,5.818,5.095,4.201,,,
1986,4.06,4.12,1.71,11.6,5.378,1.151,,,
1987,4.12,4.83,17.17,13.361,8.231,-0.826,,,
1988,4.83,4.65,-3.73,7.035,7.017,0.264,-3.033,,
1989,4.65,6.12,31.64,11.445,3.861,6.381,6.429,,
1990,6.12,5.62,-8.16,6.719,6.268,5.634,4.825,,
1991,5.62,3.86,-31.36,-1.295,4.954,3.105,0.534,,
1992,3.85,3.53,-8.63,-6.078,3.185,3.234,-2.166,,
1993,3.54,3.76,6.69,-4.16,1.283,3.154,-0.861,-3.26,
1994,3.78,3.67,-2.58,-9.722,0.305,-0.88,2.104,2.983,
1995,3.67,4.01,9.47,-6.528,-0.124,1.819,2.452,2.449,
1996,4.03,5.22,30.1,6.223,2.395,5.375,3.876,1.647,
1997,5.21,7.1,36.04,15.0,3.928,6.982,6.057,1.049,
1998,7.1,5.35,-24.63,7.308,1.412,3.253,4.177,0.721,-1.574
1999,5.33,7.21,34.63,14.46,1.653,4.817,2.751,4.464,4.813
2000,7.04,8.77,21.62,16.942,4.551,5.268,5.406,5.199,4.733
2001,8.8,9.29,6.01,12.22,9.18,5.57,7.046,5.493,3.337
2002,9.33,9.57,2.94,6.153,10.488,4.664,6.774,6.076,1.882
2003,9.53,14.81,54.77,22.586,14.693,8.029,7.78,7.623,4.074
2004,14.89,19.79,33.68,22.378,18.353,8.138,8.956,6.407,7.256
2005,19.33,33.2,67.73,30.505,23.538,12.571,11.079,10.006,9.047
2006,32.83,36.83,10.93,31.716,21.577,16.227,11.575,11.58,9.47
2007,36.79,54.78,48.74,41.756,22.669,20.058,12.91,13.0,11.328
2008,55.49,33.72,-38.44,17.887,20.214,15.748,10.413,9.729,9.27
2009,33.85,38.66,14.65,14.331,18.286,16.997,9.654,10.01,7.688
2010,38.86,40.52,4.81,4.065,16.538,16.672,10.382,9.639,8.993
2011,41.02,44.48,9.77,3.847,16.954,15.354,13.0,9.984,10.252
2012,45.5,43.0,-3.33,-4.727,16.213,12.758,13.314,9.139,9.832
2013,43.81,44.23,2.86,5.576,11.562,15.122,13.117,9.429,9.026
2014,44.35,43.03,-2.71,2.165,8.077,12.648,13.098,8.114,8.662
2015,42.79,32.52,-24.42,-4.303,-0.207,9.13,11.033,7.275,7.182
2016,32.31,34.76,6.89,-4.812,-0.577,9.195,9.944,9.189,7.367
2017,35.15,31.19,-10.27,-6.22,-5.477,8.195,7.681,9.106,6.415
2018,31.25,25.32,-18.82,-10.556,-2.824,3.64,8.083,7.927,5.812
2019,24.91,26.47,4.54,-9.26,-3.717,1.958,6.719,8.224,5.003
2020,26.5,19.03,-28.11,-10.163,-7.279,-3.642,3.949,6.427,4.149
2021,19.09,36.1,89.7,0.759,-2.066,-0.133,7.022,8.042,7.737
2022,36.19,48.74,35.01,9.339,1.261,-0.776,8.48,8.01,9.145
2023,48.55,57.91,18.81,17.993,2.732,3.671,7.056,9.996,9.543
