Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,2.36,2.11,,,,,,,
1969,2.11,2.12,0.7409,,,,,,
1970,2.14,2.26,6.63,,,,,,
1971,2.27,2.27,0.3449,,,,,,
1972,2.23,2.46,8.43,,,,,,
1973,2.46,1.54,-37.46,-6.104,,,,,
1974,1.54,0.9688,-37.05,-14.497,,,,,
1975,0.9844,1.68,73.38,-5.759,,,,,
1976,1.68,1.73,2.79,-5.288,,,,,
1977,1.73,1.68,-2.72,-7.344,,,,,
1978,1.68,1.63,-2.79,1.142,-2.548,,,,
1979,1.63,1.56,-4.31,9.996,-3.021,,,,
1980,1.56,1.63,4.5,-0.602,-3.215,,,,
1981,1.63,1.84,12.44,1.241,-2.078,,,,
1982,1.84,2.27,23.41,6.205,-0.801,,,,
1983,2.27,2.52,11.03,9.104,5.048,1.191,,,
1984,2.52,2.8,11.18,12.41,11.197,1.872,,,
1985,2.8,3.53,26.25,16.713,7.708,3.018,,,
1986,3.53,3.95,11.95,16.508,8.606,3.762,,,
1987,3.98,3.58,-9.49,9.54,7.859,2.533,,,
1988,3.58,3.89,8.73,9.071,9.088,6.372,3.106,,
1989,3.89,4.55,16.87,10.197,11.298,10.863,3.892,,
1990,4.55,3.63,-20.28,0.56,8.336,5.27,2.398,,
1991,3.64,4.63,27.59,3.228,9.667,6.783,3.628,,
1992,4.63,4.53,-2.03,4.82,7.154,6.836,3.1,,
1993,4.55,4.89,7.93,4.682,6.854,7.599,5.947,3.419,
1994,4.89,4.39,-10.22,-0.713,4.6,7.141,7.848,2.954,
1995,4.36,5.8,32.03,9.826,5.091,8.83,6.391,3.842,
1996,5.77,5.75,-0.8091,4.428,3.826,7.892,6.189,3.788,
1997,5.75,7.4,28.67,10.313,7.531,8.197,7.695,4.504,
1998,7.41,7.7,4.12,9.506,7.067,7.731,8.072,6.649,4.41
1999,7.67,5.35,-30.53,4.035,1.633,4.411,6.356,7.074,3.134
2000,5.3,8.97,67.59,9.112,9.468,6.415,8.901,6.93,4.702
2001,8.86,7.05,-21.39,4.161,4.294,3.938,6.947,5.781,3.85
2002,7.03,7.52,6.61,0.322,5.199,5.072,6.172,6.178,3.795
2003,7.54,8.18,8.8,1.217,5.28,5.08,6.064,6.665,5.724
2004,8.18,9.34,14.26,11.789,7.842,4.911,6.209,7.421,7.846
2005,9.38,10.39,11.2,2.983,6.003,7.262,5.546,7.69,6.262
2006,10.46,13.61,30.94,14.06,8.998,7.453,6.381,8.333,7.117
2007,13.61,16.95,24.55,17.65,8.641,9.196,8.085,8.374,8.01
2008,16.97,12.58,-25.75,8.99,5.031,6.502,6.044,6.643,7.049
2009,12.56,13.21,4.95,7.179,9.46,7.621,5.474,6.402,7.381
2010,13.26,13.0,-1.57,4.584,3.78,5.528,6.586,5.353,7.166
2011,13.04,15.22,17.1,2.261,8.0,6.705,6.131,5.544,7.297
2012,15.29,17.3,13.65,0.41,8.688,5.825,6.929,6.504,7.004
2013,17.5,21.41,23.75,11.221,10.1,7.055,7.663,7.06,7.392
2014,21.35,26.57,24.14,15.0,11.021,11.276,9.42,7.314,7.789
2015,26.66,25.97,-2.26,14.843,9.594,7.344,7.783,8.189,6.878
2016,25.72,29.86,14.99,14.429,8.174,10.102,8.585,7.741,6.975
2017,29.89,39.05,30.75,17.683,8.704,11.608,8.672,8.999,8.291
2018,39.11,43.45,11.29,15.206,13.196,11.776,9.037,9.131,8.376
2019,43.17,60.54,39.32,17.904,16.443,13.27,12.898,11.067,9.01
2020,60.49,77.15,27.44,24.329,19.492,14.3,11.359,10.906,10.725
2021,77.21,93.36,21.01,25.607,19.888,13.698,13.789,11.794,10.531
2022,93.42,83.6,-10.45,16.444,17.062,11.225,12.797,10.184,10.206
2023,84.37,66.87,-20.01,9.005,12.063,11.782,11.077,9.031,9.11
