Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1985,125.0,132.29,,,,,,,
1986,131.25,141.41,6.89,,,,,,
1987,142.86,156.25,10.49,,,,,,
1988,161.81,177.41,13.54,,,,,,
1989,174.63,223.84,26.17,,,,,,
1990,227.72,200.53,-10.41,8.675,,,,,
1991,200.53,330.85,64.99,18.531,,,,,
1992,330.85,360.18,8.87,18.179,,,,,
1993,360.18,397.72,10.42,17.522,,,,,
1994,398.14,404.27,1.65,12.55,,,,,
1995,404.27,576.23,42.54,23.505,15.853,,,,
1996,576.23,821.36,42.54,19.945,19.235,,,,
1997,821.36,990.8,20.63,22.432,20.286,,,,
1998,1008.23,1836.01,85.31,35.787,26.325,,,,
1999,1836.01,3707.83,101.95,55.772,32.409,,,,
2000,3755.74,2341.7,-36.84,32.369,27.86,21.116,,,
2001,2341.28,1577.05,-32.65,13.936,16.902,17.442,,,
2002,1590.71,984.36,-37.58,-0.13,10.577,13.055,,,
2003,995.64,1467.92,49.12,-4.376,13.95,15.128,,,
2004,1474.16,1621.12,10.44,-15.25,14.899,14.11,,,
2005,1628.75,1645.2,1.49,-6.817,11.061,15.063,13.432,,
2006,1654.79,1756.9,6.79,2.183,7.9,11.774,13.426,,
2007,1766.76,2084.93,18.67,16.195,7.724,12.419,13.832,,
2008,2086.36,1211.65,-41.89,-3.765,-4.071,7.709,10.083,,
2009,1212.24,1860.31,53.54,2.791,-6.665,10.712,11.169,,
2010,1882.69,2217.86,19.22,6.156,-0.542,9.401,12.768,11.938,
2011,2238.66,2277.83,2.7,5.331,3.745,7.037,10.127,11.759,
2012,2323.16,2660.93,16.82,5.0,10.456,6.808,10.516,12.008,
2013,2727.67,3592.0,34.99,24.277,9.361,4.576,11.632,12.786,
2014,3575.6,4236.28,17.94,17.891,10.082,0.892,12.465,12.482,
2015,4258.6,4593.27,8.43,15.674,10.813,4.594,10.937,13.344,12.552
2016,4485.06,4863.62,5.89,16.382,10.719,7.797,9.3,11.351,12.516
2017,4900.85,6396.42,31.52,19.174,11.863,13.288,9.774,12.196,13.172
2018,6431.59,6329.96,-1.04,11.999,17.978,10.233,6.384,11.705,12.654
2019,6198.68,8733.07,37.96,15.568,16.723,11.881,4.376,13.078,12.99
2020,8802.22,12888.0,47.58,22.917,19.241,14.709,8.901,13.236,14.886
2021,12950.0,16320.0,26.63,27.395,21.764,16.02,12.394,12.701,13.877
2022,16396.0,10940.0,-32.97,11.331,15.186,11.685,12.796,10.083,12.051
2023,11038.0,15491.0,41.6,19.601,15.738,18.517,12.504,8.905,12.984
