Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,2.14,2.72,,,,,,,
1969,2.62,1.79,-34.11,,,,,,
1970,1.75,1.18,-33.8,,,,,,
1971,1.16,1.09,-7.98,,,,,,
1972,1.13,1.17,6.94,,,,,,
1973,1.17,0.8757,-24.86,-20.282,,,,,
1974,0.8757,1.2,37.41,-7.686,,,,,
1975,1.2,1.75,45.28,8.201,,,,,
1976,1.76,3.63,107.57,27.203,,,,,
1977,3.62,3.48,-4.17,24.359,,,,,
1978,3.48,5.37,54.35,43.722,7.039,,,,
1979,5.29,6.22,15.85,38.97,13.264,,,,
1980,6.22,9.15,47.11,39.212,22.731,,,,
1981,9.13,7.92,-13.43,16.886,21.935,,,,
1982,7.92,11.4,43.91,26.784,25.566,,,,
1983,11.38,13.04,14.43,19.415,31.006,11.015,,,
1984,13.04,15.99,22.61,20.785,29.559,15.718,,,
1985,15.99,20.01,25.18,16.941,27.591,20.77,,,
1986,20.01,17.8,-11.05,17.581,17.233,20.466,,,
1987,17.8,11.57,-35.03,0.296,12.765,16.505,,,
1988,11.57,12.59,8.82,-0.7,8.894,19.448,7.962,,
1989,12.59,7.94,-36.94,-13.065,2.471,13.425,7.733,,
1990,7.94,7.88,-0.7143,-17.004,-1.483,10.552,9.959,,
1991,7.99,11.91,51.08,-7.722,4.164,8.243,12.7,,
1992,11.79,15.48,30.0,5.996,3.107,10.462,13.783,,
1993,15.48,16.95,9.52,6.128,2.657,7.964,15.969,7.593,
1994,16.9,19.05,12.37,19.128,1.766,7.747,14.825,9.921,
1995,19.05,29.03,52.38,29.797,3.791,8.001,15.078,13.668,
1996,28.97,37.53,29.3,25.804,7.745,10.929,12.389,15.207,
1997,37.42,52.16,38.97,27.501,16.252,10.67,14.495,16.404,
1998,52.39,33.17,-36.41,14.371,10.172,6.422,9.531,15.647,8.694
1999,33.54,24.52,-26.07,5.178,11.936,2.891,7.099,12.827,9.116
2000,24.64,37.65,53.53,5.338,16.929,4.304,7.329,13.06,12.235
2001,37.76,45.73,21.46,4.031,14.401,6.492,9.163,10.665,13.264
2002,45.45,44.0,-3.78,-3.345,11.012,9.314,6.986,10.681,12.852
2003,44.0,43.36,-1.44,5.504,9.848,8.594,6.192,8.714,13.891
2004,43.25,49.31,13.72,14.996,9.978,12.947,5.792,8.634,13.186
2005,49.03,54.53,10.58,7.69,6.507,13.765,5.14,7.401,12.147
2006,53.75,61.42,12.63,6.077,5.049,11.556,6.388,8.538,9.887
2007,61.33,71.34,16.16,10.148,3.181,10.723,9.522,7.611,10.592
2008,71.43,40.86,-42.73,-1.181,2.107,6.041,6.063,4.674,6.998
2009,41.47,50.67,24.0,0.546,7.528,6.739,9.71,4.722,7.242
2010,50.89,58.77,15.99,1.509,4.554,4.814,10.569,4.404,6.396
2011,59.1,58.48,-0.4882,-0.976,2.49,3.001,8.282,4.873,6.891
2012,59.42,67.58,15.56,-1.077,4.385,1.742,7.647,7.315,6.112
2013,68.79,114.61,69.59,22.909,10.208,8.617,10.028,9.237,7.514
2014,114.18,147.39,28.6,23.806,11.572,12.702,10.772,12.395,7.685
2015,148.29,188.81,28.1,26.291,13.224,11.348,9.814,13.548,7.769
2016,185.98,232.58,23.18,31.799,14.242,11.453,9.549,12.623,8.944
2017,234.1,306.91,31.96,35.344,15.709,13.825,9.266,12.691,11.546
2018,307.35,244.9,-20.2,16.4,19.61,12.235,10.513,11.274,10.399
2019,241.17,343.97,40.45,18.471,21.109,13.825,14.117,12.27,13.385
2020,344.44,304.72,-11.41,10.046,17.889,12.155,11.021,9.861,12.957
2021,304.07,387.07,27.02,10.724,20.803,13.057,11.27,9.783,12.304
2022,386.95,545.61,40.96,12.195,23.227,14.526,13.415,9.845,12.608
2023,544.92,435.62,-20.16,12.208,14.285,17.09,12.228,10.85,11.429
