Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,4.28,5.13,,,,,,,
1969,5.06,4.47,-12.8,,,,,,
1970,4.53,4.44,-0.7004,,,,,,
1971,4.5,6.64,49.65,,,,,,
1972,6.69,7.42,11.77,,,,,,
1973,7.42,3.92,-47.16,-5.238,,,,,
1974,3.92,2.03,-48.21,-14.604,,,,,
1975,2.03,2.44,20.0,-11.284,,,,,
1976,2.45,6.06,148.72,-1.811,,,,,
1977,6.06,4.77,-21.39,-8.457,,,,,
1978,4.77,4.16,-12.79,1.196,-2.074,,,,
1979,4.16,3.88,-6.77,13.833,-1.406,,,,
1980,3.88,3.78,-2.42,9.149,-1.596,,,,
1981,3.78,4.44,17.36,-6.032,-3.945,,,,
1982,4.44,6.09,37.33,5.007,-1.956,,,,
1983,6.09,10.06,65.13,19.317,9.883,4.592,,,
1984,10.06,9.7,-3.57,20.112,16.93,5.301,,,
1985,9.7,9.0,-7.25,18.946,13.942,4.823,,,
1986,9.0,8.39,-6.77,13.573,3.307,1.572,,,
1987,8.39,5.91,-29.61,-0.598,2.166,-1.505,,,
1988,5.95,8.03,35.98,-4.408,6.798,4.897,2.266,,
1989,8.03,6.34,-21.01,-8.153,5.033,7.888,1.763,,
1990,6.34,4.66,-26.6,-12.335,2.115,4.408,0.242,,
1991,4.61,6.78,45.64,-4.172,4.324,0.751,0.104,,
1992,6.78,9.75,43.78,10.531,4.819,4.882,1.375,,
1993,9.77,13.44,37.82,10.85,2.939,8.132,6.354,3.928,
1994,13.38,11.31,-15.81,12.273,1.547,7.393,8.968,3.783,
1995,11.31,9.25,-18.23,14.697,0.274,6.148,6.89,2.979,
1996,9.25,11.5,24.32,11.146,3.203,6.55,3.255,2.221,
1997,11.44,14.77,28.4,8.661,9.592,6.084,5.814,2.792,
1998,14.73,8.88,-39.89,-7.954,1.011,-0.828,3.864,3.325,1.846
1999,8.88,12.08,36.09,1.326,6.659,1.474,5.843,7.395,3.369
2000,11.98,9.48,-21.47,0.492,7.36,0.347,4.705,5.579,2.561
2001,9.55,9.63,1.59,-3.487,3.571,0.923,3.947,1.87,1.247
2002,9.65,7.03,-27.01,-13.798,-3.218,1.164,0.72,1.563,-0.18
2003,7.05,12.23,73.98,6.611,-0.939,2.844,0.981,4.408,3.866
2004,12.22,20.95,71.21,11.641,6.358,8.294,3.925,6.978,8.091
2005,21.02,22.43,7.09,18.797,9.262,11.044,4.672,7.382,7.675
2006,22.59,29.55,31.71,25.137,9.897,10.312,6.498,7.877,5.423
2007,29.81,63.69,115.55,55.39,15.736,13.328,12.622,9.844,9.023
2008,63.74,26.73,-58.03,16.927,11.65,4.69,6.197,3.986,6.397
2009,26.82,45.86,71.57,16.963,14.271,9.782,10.4,6.411,8.581
2010,46.35,110.01,139.88,37.442,27.78,17.947,17.126,10.532,11.892
2011,111.08,88.02,-19.99,24.396,24.766,14.532,13.676,9.858,10.469
2012,90.45,108.35,23.1,11.212,31.458,14.208,12.795,12.339,10.071
2013,111.5,140.97,30.11,39.452,27.694,20.24,12.47,12.144,9.199
2014,140.43,144.17,2.27,25.744,21.274,17.974,13.572,13.311,9.413
2015,145.22,88.01,-38.95,-4.364,14.649,16.015,11.923,12.472,7.897
2016,86.75,136.67,55.29,9.199,16.55,19.345,13.175,12.766,9.748
2017,138.25,176.64,29.25,10.269,10.739,23.977,13.21,12.285,11.991
2018,177.51,133.64,-24.34,-1.062,17.461,17.283,14.519,9.623,9.827
2019,131.22,178.96,33.91,4.418,14.586,15.373,14.429,11.679,11.778
2020,180.02,227.1,26.9,20.875,7.517,16.688,17.212,13.659,13.831
2021,227.68,218.14,-3.95,9.803,9.5,14.256,16.884,12.492,12.267
2022,218.71,242.29,11.07,6.524,8.38,9.316,19.363,11.84,11.304
2023,243.14,236.64,-2.33,12.106,5.316,15.648,15.967,14.032,10.033
