Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1972,1.11,1.03,,,,,,,
1973,1.03,0.6562,-36.37,,,,,,
1974,0.6562,0.3594,-45.23,,,,,,
1975,0.3594,0.5,39.12,,,,,,
1976,0.4844,0.7188,43.76,,,,,,
1977,0.6875,0.7188,,-6.942,,,,,
1978,0.7031,0.7344,2.17,2.277,,,,,
1979,0.7344,0.9062,23.39,20.318,,,,,
1980,0.9062,1.35,49.15,21.976,,,,,
1981,1.37,2.38,75.72,27.056,,,,,
1982,2.38,2.42,1.97,27.48,8.918,,,,
1983,2.42,3.25,34.19,34.645,17.35,,,,
1984,3.25,2.2,-32.21,19.41,19.863,,,,
1985,2.2,3.23,46.81,19.062,20.51,,,,
1986,3.25,3.53,9.18,8.203,17.251,,,,
1987,3.53,4.19,18.59,11.604,19.278,9.806,,,
1988,4.25,3.75,-10.45,2.903,17.709,12.322,,,
1989,3.81,4.75,26.67,16.642,18.018,18.779,,,
1990,4.75,3.06,-35.53,-1.076,8.527,12.837,,,
1991,3.06,4.66,52.04,5.712,6.95,13.271,,,
1992,4.63,5.63,20.81,6.086,8.81,14.708,8.864,,
1993,5.59,6.13,8.89,10.328,6.551,15.195,11.82,,
1994,6.09,6.88,12.24,7.691,12.077,14.47,15.905,,
1995,6.88,5.88,-14.55,13.954,6.174,10.307,13.115,,
1996,5.88,7.06,20.21,8.664,7.177,7.518,12.101,,
1997,7.03,7.44,5.31,5.734,5.91,7.775,12.395,8.23,
1998,7.44,8.92,19.96,7.791,9.052,6.963,13.298,11.003,
1999,8.86,7.73,-13.31,2.357,4.99,8.739,11.313,13.059,
2000,7.72,6.14,-20.61,0.869,7.212,4.375,7.868,10.552,
2001,6.16,6.65,8.3,-1.189,3.62,4.313,5.272,9.307,
2002,6.65,6.1,-8.27,-3.894,0.805,2.536,4.731,8.93,6.108
2003,6.08,8.47,38.93,-1.03,3.286,5.582,4.906,10.275,8.9
2004,8.53,12.52,47.67,10.125,6.17,6.675,9.084,11.075,12.564
2005,12.5,12.52,,15.315,7.851,9.848,7.009,9.318,11.332
2006,12.57,25.61,104.67,30.954,13.752,12.03,10.416,9.97,12.649
2007,25.61,20.3,-20.77,27.184,10.559,8.926,8.209,8.88,11.78
2008,20.23,18.89,-6.95,17.4,7.792,7.792,8.42,7.294,11.432
2009,18.91,19.6,3.79,9.378,9.751,7.229,7.344,9.142,10.79
2010,19.78,20.6,5.1,10.472,12.868,8.717,10.004,7.693,9.509
2011,20.82,18.98,-7.89,-5.816,11.057,6.815,7.274,6.96,7.166
2012,19.43,27.38,44.27,6.166,16.201,9.075,8.23,7.798,8.423
2013,27.83,49.06,79.21,21.032,19.202,12.036,10.959,10.833,9.47
2014,49.06,53.24,8.52,22.123,15.575,13.729,10.773,10.149,11.206
2015,53.57,60.22,13.11,23.93,17.007,16.441,12.336,12.658,10.243
2016,59.28,84.83,40.87,34.912,12.723,18.499,13.237,12.307,11.18
2017,84.99,98.67,16.31,29.226,17.13,20.39,13.797,12.137,11.105
2018,99.0,98.03,-0.6486,14.849,17.9,17.733,12.733,11.726,11.492
2019,96.76,150.33,53.35,23.073,22.597,18.022,15.996,13.13,12.205
2020,150.25,283.31,88.46,36.303,29.969,23.115,21.117,16.766,16.292
2021,283.43,469.01,65.55,40.775,37.812,21.391,23.714,18.276,16.616
2022,466.35,235.35,-49.82,18.989,24.002,17.746,20.038,14.817,13.251
2023,238.31,407.69,73.23,32.982,23.583,22.727,21.373,16.519,15.017
