Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1972,3.41,3.75,,,,,,,
1973,3.78,3.0,-20.0,,,,,,
1974,3.0,2.13,-29.17,,,,,,
1975,2.13,2.81,32.35,,,,,,
1976,2.81,4.41,56.66,,,,,,
1977,4.41,5.09,15.61,6.301,,,,,
1978,5.03,2.56,-49.69,-3.122,,,,,
1979,2.56,2.41,-6.1,2.501,,,,,
1980,2.38,2.16,-10.39,-5.126,,,,,
1981,2.16,2.25,4.35,-12.592,,,,,
1982,2.25,2.78,23.61,-11.394,-2.949,,,,
1983,2.75,3.72,33.71,7.761,2.174,,,,
1984,3.72,4.5,21.01,13.302,7.766,,,,
1985,4.5,6.75,50.0,25.594,9.159,,,,
1986,6.75,7.06,4.63,25.697,4.818,,,,
1987,7.09,8.13,15.04,23.939,4.794,5.294,,,
1988,8.13,8.31,2.31,17.439,12.496,7.028,,,
1989,8.31,8.53,2.63,13.644,13.473,9.691,,,
1990,8.53,8.06,-5.49,3.611,14.074,7.277,,,
1991,8.06,12.38,53.49,11.888,18.592,7.124,,,
1992,12.31,16.06,29.8,14.586,19.171,7.961,7.544,,
1993,16.0,14.88,-7.39,12.357,14.87,12.45,8.336,,
1994,14.88,12.5,-15.97,7.942,10.757,11.599,9.251,,
1995,12.5,18.13,45.0,17.601,10.385,15.238,9.77,,
1996,17.94,25.25,39.31,15.321,13.591,17.491,9.117,,
1997,25.31,35.41,40.22,17.132,15.852,18.487,10.184,9.397,
1998,35.09,32.0,-9.62,16.549,14.434,15.427,13.461,9.931,
1999,31.75,22.13,-30.86,12.102,10.003,11.203,11.724,9.816,
2000,21.5,28.0,26.55,9.082,13.261,9.949,13.667,9.632,
2001,27.56,24.34,-13.07,-0.731,6.994,8.601,12.644,7.072,
2002,24.2,25.14,3.29,-6.621,4.583,7.816,11.639,6.597,6.548
2003,25.47,29.32,16.63,-1.734,7.018,8.769,10.874,10.245,7.895
2004,29.32,33.9,15.62,8.904,10.492,9.635,10.624,11.155,9.663
2005,33.89,32.93,-2.86,3.297,6.15,9.837,8.247,11.513,8.55
2006,33.18,38.03,15.49,9.335,4.181,7.769,8.784,11.974,7.446
2007,37.79,23.45,-38.34,-1.382,-4.037,2.556,5.439,8.904,5.224
2008,23.53,8.52,-63.67,-21.899,-12.395,-3.649,0.125,3.37,4.089
2009,8.49,5.55,-34.86,-30.366,-12.917,-5.269,-2.126,0.842,2.82
2010,5.66,8.85,59.46,-23.11,-10.879,-4.669,0.469,1.089,4.813
2011,8.96,7.69,-13.11,-27.363,-10.883,-7.62,-2.353,0.342,4.182
2012,7.84,8.42,9.49,-18.523,-10.361,-9.132,-3.177,0.14,3.763
2013,8.62,13.42,59.38,9.512,-7.518,-5.629,-0.515,1.936,4.37
2014,13.43,13.9,3.58,20.156,-8.529,-3.053,0.532,1.972,3.831
2015,14.0,13.19,-5.11,8.308,-8.743,-4.894,-1.578,1.99,2.258
2016,12.99,18.27,38.51,18.895,-7.069,-1.894,-1.605,1.569,3.22
2017,18.51,20.17,10.4,19.091,-1.495,-1.458,-2.775,0.916,3.075
2018,20.32,14.78,-26.72,1.949,5.663,-4.464,-3.789,-0.027,1.938
2019,14.53,20.24,36.94,7.805,13.813,-3.38,-0.445,1.946,2.922
2020,20.36,16.41,-18.92,4.465,6.369,-4.537,-2.636,-0.398,2.398
2021,16.58,23.13,40.95,4.83,11.641,-3.261,-0.255,-0.35,2.105
2022,23.45,17.42,-24.69,-2.889,7.541,-1.962,-1.817,-2.798,0.271
2023,17.63,11.56,-33.64,-4.796,-1.481,2.055,-4.547,-3.991,-0.838
