Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,2.89,2.97,,,,,,,
1969,3.0,3.27,9.79,,,,,,
1970,3.28,2.53,-22.44,,,,,,
1971,2.48,4.53,78.83,,,,,,
1972,4.54,6.45,42.44,,,,,,
1973,6.45,3.44,-46.64,2.982,,,,,
1974,3.44,1.25,-63.59,-17.496,,,,,
1975,1.25,3.12,148.66,4.281,,,,,
1976,3.12,2.71,-13.15,-9.765,,,,,
1977,2.71,2.35,-13.2,-18.285,,,,,
1978,2.35,2.42,3.19,-6.792,-2.027,,,,
1979,2.42,3.52,45.36,23.006,0.739,,,,
1980,3.52,6.55,85.82,15.989,9.98,,,,
1981,6.5,7.17,9.54,21.481,4.699,,,,
1982,7.17,11.7,63.07,37.855,6.136,,,,
1983,11.7,14.25,21.79,42.561,15.272,11.021,,,
1984,14.25,15.15,6.32,33.898,28.337,10.762,,,
1985,15.1,21.8,43.89,27.187,21.459,15.44,,,
1986,21.8,29.0,33.03,32.244,26.749,13.176,,,
1987,29.38,30.0,3.45,20.722,29.005,10.791,,,
1988,30.0,31.63,5.42,17.289,29.309,15.941,12.556,,
1989,31.63,33.38,5.53,17.116,25.226,24.482,12.317,,
1990,33.38,10.5,-68.54,-13.593,4.832,8.427,7.375,,
1991,10.5,16.63,58.33,-10.526,8.777,12.857,6.718,,
1992,16.38,20.75,24.81,-7.108,5.897,15.628,6.016,,
1993,20.75,9.13,-56.02,-22.004,-4.354,9.256,5.002,4.594,
1994,9.13,9.63,5.48,-22.012,-4.43,6.94,10.748,4.415,
1995,9.5,13.13,36.36,4.572,-4.944,4.745,7.45,6.808,
1996,12.0,16.0,21.9,-0.769,-5.774,5.497,9.284,5.177,
1997,15.63,19.63,22.66,-1.104,-4.153,3.51,11.197,4.553,
1998,19.44,13.81,-29.62,8.629,-7.953,-0.209,9.099,5.717,5.256
1999,13.81,8.25,-40.27,-3.046,-13.045,-3.971,4.351,7.84,3.133
2000,8.38,12.94,56.82,-0.291,2.111,-3.417,3.463,5.855,5.591
2001,12.88,9.0,-30.43,-10.87,-5.955,-7.504,1.143,4.918,2.315
2002,9.1,8.85,-1.67,-14.728,-8.168,-7.816,-1.386,5.447,1.06
2003,8.92,12.32,39.21,-2.258,3.042,-6.092,-0.725,6.726,4.344
2004,12.31,17.3,40.42,15.963,6.033,-4.287,0.666,6.576,9.154
2005,17.3,18.95,9.54,7.928,3.737,4.015,-0.698,4.341,6.198
2006,19.05,24.55,29.55,22.225,4.374,2.631,-0.829,5.046,7.622
2007,24.55,17.04,-30.59,14.0,-1.405,-1.305,-2.789,1.515,6.827
2008,17.04,7.57,-55.58,-9.281,-5.835,-1.241,-6.9,-2.499,3.875
2009,7.85,11.67,54.16,-7.572,3.529,1.289,-5.119,-1.038,4.076
2010,11.8,17.87,53.13,-1.167,3.281,2.076,2.694,-0.792,3.402
2011,17.98,14.77,-17.35,-9.663,5.078,-0.532,-0.591,-2.663,2.438
2012,15.02,15.67,6.09,-1.662,5.88,-1.491,-1.394,-2.564,0.979
2013,15.95,19.44,24.06,20.759,4.667,2.306,3.851,-1.928,1.041
2014,19.41,23.77,22.27,15.29,3.228,7.31,4.621,-1.349,1.513
2015,23.9,15.34,-35.46,-3.007,-2.091,1.141,0.781,1.528,-1.165
2016,15.08,18.84,22.82,4.988,-2.613,5.048,0.82,0.5,-1.427
2017,19.04,19.85,5.36,4.843,1.538,5.533,0.056,-0.177,-1.367
2018,19.97,16.67,-16.02,-3.028,8.214,2.036,0.946,2.437,-2.112
2019,16.44,18.55,11.28,-4.838,4.744,0.466,4.134,2.657,-1.939
2020,18.65,14.63,-21.13,-0.943,-1.981,-1.71,0.616,0.434,1.112
2021,14.72,17.39,18.87,-1.589,1.646,-2.273,3.348,0.334,0.149
2022,17.49,16.05,-7.71,-4.161,0.24,-0.398,3.021,-0.802,-0.852
2023,16.15,15.82,-1.43,-1.041,-2.039,5.037,1.258,0.545,1.849
