Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1980,2.13,2.63,,,,,,,
1981,2.63,3.21,22.22,,,,,,
1982,3.25,3.71,15.59,,,,,,
1983,3.71,5.0,34.83,,,,,,
1984,5.13,5.13,2.5,,,,,,
1985,5.19,6.69,30.49,20.53,,,,,
1986,6.69,8.44,26.17,21.33,,,,,
1987,8.38,8.56,1.48,18.201,,,,,
1988,8.56,9.06,5.84,12.624,,,,,
1989,9.06,9.0,-0.6897,11.899,,,,,
1990,9.0,7.44,-17.36,2.148,10.959,,,,
1991,7.44,10.31,38.66,4.084,12.376,,,,
1992,10.31,12.63,22.42,8.09,13.032,,,,
1993,12.56,14.25,12.87,9.481,11.041,,,,
1994,14.25,14.38,0.8772,9.826,10.857,,,,
1995,14.25,15.0,4.35,15.055,8.409,12.308,,,
1996,14.88,15.5,3.33,8.496,6.267,11.068,,,
1997,15.5,13.94,-10.08,1.993,4.997,9.226,,,
1998,14.06,10.31,-26.01,-6.268,1.301,4.943,,,
1999,10.25,9.88,-4.24,-7.232,0.937,4.466,,,
2000,9.94,10.81,9.49,-6.342,3.807,3.251,7.323,,
2001,10.81,14.4,33.18,-1.461,3.398,3.626,7.794,,
2002,14.48,16.36,13.61,3.253,2.621,4.413,7.701,,
2003,16.37,19.2,17.36,13.242,3.026,5.134,6.959,,
2004,19.23,24.8,29.17,20.21,5.601,6.991,8.197,,
2005,24.68,23.44,-5.48,16.742,4.565,7.951,6.47,9.144,
2006,23.57,31.79,35.62,17.162,7.447,7.796,6.856,9.605,
2007,32.02,19.85,-37.56,3.943,3.598,3.06,4.295,6.939,
2008,19.8,13.79,-30.53,-6.405,2.951,-0.219,2.123,4.141,
2009,14.25,16.44,19.22,-7.894,5.224,0.897,3.058,4.769,
2010,16.56,23.52,43.07,0.068,8.084,3.044,5.924,5.158,7.576
2011,23.77,25.1,6.72,-4.616,5.714,3.266,4.549,4.456,7.096
2012,25.65,23.78,-5.26,3.679,3.811,3.625,3.214,4.172,6.388
2013,24.13,23.35,-1.81,11.108,1.976,5.601,2.5,3.86,5.271
2014,23.31,30.82,31.99,13.393,2.197,7.879,3.885,5.047,6.159
2015,31.0,37.57,21.9,9.82,4.831,8.659,4.698,6.692,5.921
2016,37.52,36.48,-2.9,7.765,1.386,6.393,4.373,5.185,5.0
2017,36.67,38.52,5.59,10.127,6.854,5.875,5.213,4.561,5.141
2018,38.57,39.62,2.86,11.154,11.131,4.948,6.963,4.175,5.041
2019,39.24,46.7,17.87,8.667,11.005,4.31,8.076,4.824,5.642
2020,46.72,38.43,-17.71,0.454,5.032,3.351,6.547,3.835,5.626
2021,38.43,59.99,56.1,10.46,9.104,4.324,7.395,5.563,6.046
2022,60.04,38.73,-35.44,0.109,4.999,4.557,4.403,4.172,3.806
2023,38.96,39.73,2.58,0.055,5.459,7.309,3.703,5.544,3.477
