Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1973,0.8099,0.7111,,,,,,,
1974,0.6914,0.5926,-16.66,,,,,,
1975,0.5926,0.6124,3.34,,,,,,
1976,0.6519,1.14,86.28,,,,,,
1977,1.17,1.17,2.59,,,,,,
1978,1.16,1.04,-11.39,7.9,,,,,
1979,1.04,2.28,119.99,30.929,,,,,
1980,2.25,2.5,9.58,32.489,,,,,
1981,2.46,2.06,-17.78,12.562,,,,,
1982,2.06,1.56,-24.32,5.922,,,,,
1983,1.56,2.78,78.57,21.731,14.607,,,,
1984,2.75,2.61,-6.0,2.74,15.981,,,,
1985,2.64,3.61,38.3,7.625,19.412,,,,
1986,3.64,3.89,7.69,13.558,13.059,,,,
1987,3.92,6.92,77.86,34.709,19.452,,,,
1988,6.92,8.44,21.99,24.87,23.291,17.931,,,
1989,8.44,8.19,-2.96,25.698,13.641,19.134,,,
1990,8.19,6.88,-16.03,13.767,10.653,17.5,,,
1991,6.88,6.75,-1.82,11.653,12.601,12.588,,,
1992,6.75,10.69,58.33,9.087,21.223,15.892,,,
1993,10.63,13.19,23.39,9.34,16.848,18.453,15.722,,
1994,13.13,13.63,3.32,10.724,17.974,12.66,16.973,,
1995,13.5,21.75,59.63,25.885,19.673,15.514,19.542,,
1996,21.75,19.63,-9.77,23.801,17.57,16.217,15.292,,
1997,19.38,29.56,50.64,22.559,15.627,21.667,17.524,,
1998,29.63,23.0,-22.2,11.763,10.545,15.127,16.744,14.919,
1999,22.94,20.63,-10.33,8.643,9.679,14.778,11.642,15.258,
2000,20.63,17.06,-17.28,-4.741,9.506,10.908,10.078,14.235,
2001,17.25,21.8,27.78,2.119,12.439,12.176,12.52,12.528,
2002,21.8,20.7,-5.05,-6.878,6.831,7.578,13.8,12.179,
2003,20.85,22.0,6.28,-0.885,5.249,6.595,10.897,12.984,12.12
2004,22.04,28.6,30.0,6.751,7.693,8.694,12.716,10.646,13.794
2005,29.05,35.4,23.78,15.719,4.992,11.539,12.092,11.184,14.481
2006,35.8,52.51,48.33,19.222,10.34,14.656,13.898,13.83,13.617
2007,53.0,44.95,-14.4,16.776,4.28,10.048,9.807,14.389,12.932
2008,44.8,37.99,-15.48,11.545,5.146,7.307,7.812,11.026,12.743
2009,38.04,51.94,36.72,12.675,9.673,9.329,9.676,12.708,10.982
2010,52.42,66.76,28.53,13.528,14.618,7.763,12.033,12.378,11.571
2011,67.21,50.97,-23.65,-0.594,8.864,6.568,10.637,10.84,11.288
2012,52.33,70.47,38.26,9.409,13.033,5.963,9.888,9.728,13.544
2013,71.8,73.72,4.61,14.178,12.854,8.075,8.985,9.056,11.545
2014,73.62,75.2,2.01,7.682,10.15,9.005,8.915,9.274,11.854
2015,75.38,58.52,-22.18,-2.6,5.155,8.565,5.073,8.94,9.73
2016,57.64,69.25,18.34,6.321,2.806,8.01,6.506,9.76,10.073
2017,70.65,76.6,10.61,1.682,5.475,9.115,4.876,8.196,8.344
2018,77.55,70.05,-8.55,-1.016,6.31,8.027,5.727,6.907,7.309
2019,68.64,85.61,22.21,2.627,5.124,7.583,7.375,7.627,8.137
2020,86.37,122.81,43.45,15.981,6.285,8.646,10.373,7.169,10.083
2021,123.83,170.18,38.57,19.701,12.813,8.154,10.821,9.023,11.358
2022,170.29,119.98,-29.5,9.39,5.466,6.764,9.183,5.764,8.394
2023,121.48,164.89,37.43,18.674,8.383,10.281,10.596,8.198,8.784
