Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,2.47,3.36,,,,,,,
1969,3.34,2.11,-37.15,,,,,,
1970,2.04,2.23,5.42,,,,,,
1971,2.14,2.74,22.9,,,,,,
1972,2.74,1.93,-29.66,,,,,,
1973,1.93,1.8,-6.49,-11.735,,,,,
1974,1.8,1.83,1.73,-2.807,,,,,
1975,1.83,2.43,32.39,1.733,,,,,
1976,2.43,2.36,-2.58,-2.942,,,,,
1977,2.36,2.55,7.71,5.73,,,,,
1978,2.54,2.57,1.02,7.382,-2.645,,,,
1979,2.57,2.93,13.97,9.871,3.338,,,,
1980,2.92,2.86,-2.31,3.312,2.519,,,,
1981,2.85,2.75,-4.0,3.106,0.036,,,,
1982,2.75,3.44,25.0,6.17,5.95,,,,
1983,3.44,4.15,20.61,10.058,8.712,1.418,,,
1984,4.11,4.92,18.59,10.922,10.396,5.806,,,
1985,4.9,6.79,38.14,18.878,10.822,7.705,,,
1986,6.79,10.13,49.08,29.794,15.683,9.108,,,
1987,10.29,8.25,-18.52,19.118,12.458,10.169,,,
1988,8.29,9.38,13.64,17.715,13.822,11.634,5.267,,
1989,9.38,13.0,38.67,21.449,16.067,13.964,9.517,,
1990,13.0,13.0,,13.871,16.348,11.829,9.215,,
1991,12.94,13.56,4.33,6.006,17.299,12.363,8.324,,
1992,13.4,15.23,12.29,13.044,16.042,12.653,10.881,,
1993,15.27,13.54,-11.08,7.618,12.553,11.715,10.616,5.733,
1994,13.52,13.21,-2.46,0.321,10.381,10.561,10.388,7.613,
1995,13.19,14.79,11.99,2.614,8.096,11.577,9.451,7.862,
1996,14.73,17.33,17.18,5.029,5.516,13.057,10.483,7.657,
1997,17.33,24.85,43.39,10.287,11.657,14.091,12.057,10.762,
1998,24.83,29.22,17.56,16.631,12.033,13.896,12.924,11.793,7.476
1999,29.22,47.84,63.74,29.353,13.916,16.374,14.986,13.945,10.964
2000,47.25,58.5,22.27,31.655,16.231,15.439,16.289,13.57,11.505
2001,58.38,53.73,-8.16,25.396,14.761,11.765,16.023,13.316,10.429
2002,54.2,46.21,-13.99,13.209,11.739,12.172,13.87,12.287,11.166
2003,45.93,47.89,3.64,10.386,13.465,11.481,13.008,12.412,11.558
2004,47.75,32.9,-31.3,-7.214,9.554,6.386,9.967,10.157,10.11
2005,33.25,31.76,-3.47,-11.5,7.942,6.136,8.019,10.108,8.945
2006,32.0,30.66,-3.46,-10.614,5.871,5.59,5.693,10.126,8.924
2007,31.0,26.47,-13.67,-10.545,0.634,3.754,6.002,8.505,8.112
2008,26.5,24.27,-8.31,-12.71,-1.839,3.967,4.868,7.32,7.772
2009,24.17,22.08,-9.02,-7.666,-7.441,3.484,2.684,6.189,6.964
2010,22.21,27.34,23.82,-2.953,-7.325,4.181,3.787,5.73,7.815
2011,27.51,31.62,15.65,0.619,-5.164,4.09,4.324,4.658,8.481
2012,32.09,34.47,9.01,5.424,-2.889,2.206,4.169,5.886,7.985
2013,35.01,48.36,40.3,14.785,0.098,3.416,6.572,6.78,8.53
2014,48.01,57.24,18.36,20.987,5.694,1.203,7.607,6.109,8.524
2015,57.53,55.45,-3.13,15.192,5.731,-0.356,6.831,5.974,7.251
2016,54.48,67.59,21.89,16.408,8.226,1.542,7.042,6.636,6.531
2017,67.85,81.39,20.42,18.748,11.888,3.846,6.111,6.934,7.929
2018,81.84,79.75,-2.01,10.522,12.633,3.458,5.148,7.351,7.395
2019,78.74,111.41,39.7,14.247,17.569,8.471,4.317,8.903,7.424
2020,111.59,117.0,5.02,16.107,15.648,9.082,3.526,8.625,7.599
2021,116.43,173.82,48.56,20.793,18.581,12.263,6.046,9.661,8.875
2022,172.04,165.48,-4.8,15.248,16.985,12.997,6.586,7.879,8.277
2023,166.31,195.77,18.3,19.675,15.007,14.933,7.294,7.905,9.313
