Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,0.625,0.7396,,,,,,,
1969,0.7344,1.25,69.01,,,,,,
1970,1.22,1.19,-5.0,,,,,,
1971,1.19,2.05,72.81,,,,,,
1972,2.04,2.72,32.48,,,,,,
1973,2.72,2.35,-13.6,26.013,,,,,
1974,2.34,1.68,-28.27,6.091,,,,,
1975,1.69,1.87,10.97,9.461,,,,,
1976,1.87,1.63,-13.09,-4.482,,,,,
1977,1.63,1.6,-1.61,-10.069,,,,,
1978,1.6,1.54,-3.91,-8.105,7.61,,,,
1979,1.54,1.65,7.46,-0.36,2.815,,,,
1980,1.65,2.08,25.87,2.151,5.743,,,,
1981,2.08,2.32,11.65,7.315,1.245,,,,
1982,2.32,3.1,33.67,14.143,1.316,,,,
1983,3.1,2.55,-17.63,10.612,0.82,8.602,,,
1984,2.55,2.26,-11.62,6.494,3.01,4.027,,,
1985,2.25,3.29,45.68,9.604,5.812,7.015,,,
1986,3.28,4.1,24.7,12.062,9.663,4.729,,,
1987,4.1,4.68,14.09,8.587,11.33,3.684,,,
1988,4.74,5.32,13.69,15.844,13.198,5.598,10.369,,
1989,5.31,7.42,39.5,26.841,16.223,10.409,9.314,,
1990,7.42,8.97,20.84,22.214,15.737,11.019,10.627,,
1991,8.97,14.31,59.58,28.402,19.954,15.584,10.203,,
1992,14.06,12.63,-11.79,21.964,15.081,14.767,7.98,,
1993,12.56,11.22,-11.14,16.096,15.97,14.156,8.13,11.491,
1994,11.19,13.69,22.01,13.032,19.737,15.149,11.059,10.047,
1995,13.66,21.38,56.16,18.972,20.582,16.805,12.956,12.248,
1996,21.38,24.88,16.37,11.697,19.759,17.136,14.6,10.5,
1997,24.94,32.94,32.41,21.133,21.548,17.064,16.327,10.491,
1998,32.53,41.94,27.32,30.175,22.934,20.524,17.966,12.218,14.407
1999,41.47,46.63,11.18,27.777,20.178,22.359,18.184,14.218,12.821
2000,46.56,52.53,12.67,19.696,19.333,20.286,17.521,14.273,13.456
2001,52.0,59.1,12.5,18.891,15.238,19.469,17.572,15.445,11.856
2002,58.9,53.71,-9.12,10.272,15.575,17.667,15.328,15.09,10.454
2003,54.25,51.66,-3.82,4.257,16.497,16.363,16.233,15.087,10.85
2004,51.66,63.42,22.76,6.344,16.569,15.378,18.142,15.715,12.866
2005,63.35,60.1,-5.23,2.729,10.889,13.52,15.634,14.402,12.262
2006,61.07,66.02,9.85,2.239,10.251,10.731,14.906,14.332,13.131
2007,66.13,66.7,1.03,4.427,7.31,11.733,14.207,13.06,13.24
2008,66.56,59.83,-10.3,2.98,3.617,11.805,12.863,13.453,12.974
2009,60.13,64.41,7.66,0.31,3.283,10.876,11.411,14.339,12.992
2010,64.71,61.85,-3.97,0.576,1.647,7.338,10.136,12.452,11.972
2011,62.63,65.58,6.03,-0.134,1.046,6.675,7.909,11.727,11.783
2012,65.59,70.1,6.89,0.999,2.699,5.164,8.947,11.434,10.955
2013,71.02,91.59,30.66,8.889,5.894,5.345,11.069,12.057,12.679
2014,91.14,104.57,14.17,10.177,5.128,5.532,10.701,11.163,13.634
2015,105.05,102.72,-1.77,10.678,5.506,4.572,8.164,10.244,12.154
2016,101.71,115.21,12.16,11.929,5.726,4.551,7.965,8.701,11.761
2017,115.78,139.72,21.27,14.791,7.675,6.581,7.492,10.092,11.987
2018,139.66,129.05,-7.64,7.098,7.99,6.294,5.781,10.263,11.215
2019,128.13,145.87,13.03,6.884,8.518,5.71,5.868,9.927,10.438
2020,145.87,157.38,7.89,8.908,9.79,6.628,5.64,8.312,10.02
2021,157.24,171.07,8.7,8.227,10.063,6.553,5.458,8.017,8.622
2022,170.21,176.65,3.26,4.802,9.683,6.709,6.134,6.949,9.192
2023,176.16,160.48,-9.15,4.456,5.769,6.799,5.831,5.514,9.273
